landbase,discount_rate,flow_policy,period,projected_mcf,realized_mcf
15,0.06,+/-10%,4,11141.227559705761,9877.49915358271
15,0.06,+/-10%,5,10027.104803735185,8118.737284356173
15,0.06,+/-10%,6,9024.394323361668,7306.8635608525
15,0.06,+/-10%,7,8121.954891025503,8113.485497409091
15,0.06,+/-10%,8,8934.150380128049,9666.376896484733
15,0.06,+/-10%,9,9827.565418140854,13432.851758402416
15,0.06,+/-10%,10,10810.321959954941,10776.679102523698
15,0.06,+/-10%,11,11696.056755980897,9231.027835020537
15,0.06,+/-10%,12,10526.451080382814,8072.368121318787
15,0.06,+/-10%,13,9473.805972344531,7265.1313068555
15,0.06,+/-10%,14,8526.425375110075,8359.056422042999
15,0.06,+/-10%,15,8137.578979014448,8012.039964020001
15,0.06,+/-20%,1,18756.796800249227,18756.796800249227
15,0.06,+/-20%,2,15005.437440199383,15000.139466560979
15,0.06,+/-20%,3,12004.349952159506,11602.296898461189
15,0.06,+/-20%,4,9603.479961727606,7653.015744475728
15,0.06,+/-20%,5,7682.783969382084,6122.412600472499
15,0.06,+/-20%,6,6412.4990042485,6412.499004615
15,0.06,+/-20%,7,7694.998805098201,8392.829161750835
15,0.06,+/-20%,8,9233.998566117836,10071.394994100998
15,0.06,+/-20%,9,11080.798279341405,15135.778669809442
15,0.06,+/-20%,10,13296.957935209686,11001.985342188564
15,0.06,+/-20%,11,10721.108572286594,8542.565540534106
15,0.06,+/-20%,12,8576.886857829275,6834.0524343635
15,0.06,+/-20%,13,6861.509486263423,6591.2938322585005
15,0.06,+/-20%,14,8052.736383330839,8614.318178308
15,0.06,+/-20%,15,7990.888503196151,7838.515901186001
16,0.0,NHF,1,7070.449499489999,7070.449499489999
16,0.0,NHF,2,0.0,51.341885815
16,0.0,NHF,3,10799.477663865002,2736.3611001325
16,0.0,NHF,4,3938.1456728450003,7361.470874607815
16,0.0,NHF,5,20040.40166276955,20596.37003404301
16,0.0,NHF,6,4546.395254667501,6566.045066427
16,0.0,NHF,7,19179.25186664334,6497.3053015356045
16,0.0,NHF,8,14370.238874734998,11046.132175627909
16,0.0,NHF,9,8589.026675284167,5191.986057155348
16,0.0,NHF,10,285.68390826,7694.405257080424
16,0.0,NHF,11,497.0546137299999,7521.029973926744
16,0.0,NHF,12,242.47949268999997,10894.536183759183
16,0.0,NHF,13,2356.85801537,5491.560885462456
16,0.0,NHF,14,1753.634331255909,4678.711760376409
16,0.0,NHF,15,69746.24510803352,7903.089580528364
16,0.0,NDY,1,9101.848388994757,9101.848388994757
16,0.0,NDY,2,9101.848388994757,9104.87899986401
16,0.0,NDY,3,9101.848388994757,8961.276482046716
16,0.0,NDY,4,9101.848388994757,8777.786816948448
16,0.0,NDY,5,9101.848388994758,8307.681421114821
16,0.0,NDY,6,9101.848388994758,8206.342950796907
16,0.0,NDY,7,9101.84838899476,8365.996085434126
16,0.0,NDY,8,9101.848388994758,8448.527932511248
16,0.0,NDY,9,9101.848388994758,8415.717661737011
16,0.0,NDY,10,9101.848388994758,8299.637237900502
16,0.0,NDY,11,9101.84838899476,8083.598009838635
16,0.0,NDY,12,9101.848388994758,8049.869696601888
16,0.0,NDY,13,9101.848388994758,8154.372974467415
16,0.0,NDY,14,9101.848388994758,8227.377635355348
16,0.0,NDY,15,33694.55353106415,8360.487021865612
16,0.0,-10%,1,4829.00978238,4829.00978238
16,0.0,-10%,2,4346.108804142,3799.0031376899997
16,0.0,-10%,3,14549.272625308358,3881.2323806756663
16,0.0,-10%,4,13094.345362777522,11091.146263655313
16,0.0,-10%,5,11784.910826499763,14185.895198394135
16,0.0,-10%,6,10606.419743849792,12895.689527271117
16,0.0,-10%,7,9545.777769464814,12027.032558428338
16,0.0,-10%,8,8591.19999251833,10147.041238624117
16,0.0,-10%,9,7732.079993266499,6092.623881400001
16,0.0,-10%,10,6958.87199393985,9386.962187463654
16,0.0,-10%,11,6262.984794545864,8812.387193563913
16,0.0,-10%,12,5636.686315091279,6856.472478378001
16,0.0,-10%,13,5073.01768358215,2438.2628573740003
16,0.0,-10%,14,4565.715915223936,5913.7980278055
16,0.0,-10%,15,49687.195141101394,9695.466855256484
16,0.0,-20%,1,4030.8198746445382,4030.8198746445382
16,0.0,-20%,2,3224.65589971563,3562.3109739583333
16,0.0,-20%,3,11951.793994043312,3262.1786741724995
16,0.0,-20%,4,9561.43519523465,6387.242826627814
16,0.0,-20%,5,16758.483913744414,20441.16172588575
16,0.0,-20%,6,13406.78713099554,12649.514029239568
16,0.0,-20%,7,10725.42970479643,9122.558846608983
16,0.0,-20%,8,8580.343763837143,10849.487783592987
16,0.0,-20%,9,6864.275011069716,7709.047844442147
16,0.0,-20%,10,5491.420008855774,8172.196949512651
16,0.0,-20%,11,4393.136007084619,4542.9709973388335
16,0.0,-20%,12,3514.5088056676955,9571.138191332246
16,0.0,-20%,13,2811.6070445341566,6906.254585538457
16,0.0,-20%,14,4015.342009329659,6712.483991524065
16,0.0,-20%,15,57808.917319259024,5978.206240226092
16,0.0,+/-10%,1,7776.500205428903,7776.500205428903
16,0.0,+/-10%,2,8554.150225971796,8571.194544317212
16,0.0,+/-10%,3,9409.565248568975,9236.727301550527
16,0.0,+/-10%,4,10350.521773425873,9334.748597768285
16,0.0,+/-10%,5,11385.573950768463,11591.807771259235
16,0.0,+/-10%,6,10247.016555691616,10637.237917358278
16,0.0,+/-10%,7,9222.314900122456,9871.355158719736
16,0.0,+/-10%,8,8300.083410110208,9107.024856376147
16,0.0,+/-10%,9,8653.612269806987,8632.884643450443
16,0.0,+/-10%,10,9518.973496787687,8347.208838021688
16,0.0,+/-10%,11,10470.870846466456,8035.674867011104
16,0.0,+/-10%,12,11517.957931113106,8617.735420501333
16,0.0,+/-10%,13,12669.753724224418,8855.89697247534
16,0.0,+/-10%,14,13936.72909664686,9900.529474369081
16,0.0,+/-10%,15,15330.402006311546,9102.11242153294
16,0.0,+/-20%,1,6511.435589966978,6511.435589966978
16,0.0,+/-20%,2,7813.7227079603745,7243.136694861009
16,0.0,+/-20%,3,9376.46724955245,8727.238978880197
16,0.0,+/-20%,4,11251.76069946294,9155.729231517482
16,0.0,+/-20%,5,13502.112839355523,15176.908216575503
16,0.0,+/-20%,6,11722.883747470032,11875.983064713548
16,0.0,+/-20%,7,9378.306997976026,11083.685041975728
16,0.0,+/-20%,8,7965.584614537262,9441.908211335514
16,0.0,+/-20%,9,6378.3868618486495,8529.679393595496
16,0.0,+/-20%,10,7535.384141770733,7883.653775419062
16,0.0,+/-20%,11,9042.460970124877,6837.469584297895
16,0.0,+/-20%,12,10850.953164149854,6854.914543926016
16,0.0,+/-20%,13,13021.143796979826,7741.781645401178
16,0.0,+/-20%,14,15625.372556375794,9053.132652321352
16,0.0,+/-20%,15,18750.44706765094,11918.01539592238
16,0.02,NHF,1,32802.962279959334,32802.962279959334
16,0.02,NHF,2,6039.2490225985,6039.2490225985
16,0.02,NHF,3,6236.735401862499,5834.810285687499
16,0.02,NHF,4,4940.901807876499,5434.031918701499
16,0.02,NHF,5,7450.7953071,7450.7953071
16,0.02,NHF,6,5513.3911580265,5513.3911580265
16,0.02,NHF,7,12702.3926625135,12702.3926625135
16,0.02,NHF,8,12484.570796014501,12484.570796014501
16,0.02,NHF,9,13933.756817226,13531.831701050998
16,0.02,NHF,10,5167.4410693225,5569.3661854975
16,0.02,NHF,11,6072.5661799615,6416.8681610065
16,0.02,NHF,12,5305.282986464999,5355.303687995
16,0.02,NHF,13,10960.682052276501,13062.009452906503
16,0.02,NHF,14,8105.294640343501,5146.7730532284995
16,0.02,NHF,15,13904.437694534503,13096.6014576995
16,0.02,NDY,1,10948.344692290259,10948.344692290259
16,0.02,NDY,2,10948.34469229026,10701.035729000583
16,0.02,NDY,3,10948.344692290262,10597.85948825689
16,0.02,NDY,4,10948.34469229026,10363.175269430372
16,0.02,NDY,5,10948.344692290259,10173.564233361063
16,0.02,NDY,6,10948.344692290262,10006.824017046107
16,0.02,NDY,7,10948.344692290262,9840.832467611512
16,0.02,NDY,8,10948.34469229026,9718.88041144398
16,0.02,NDY,9,10948.34469229026,9517.345763407186
16,0.02,NDY,10,10948.344692290259,9396.887595444143
16,0.02,NDY,11,10948.344692290259,9303.314867399256
16,0.02,NDY,12,10948.344692290259,9257.871874509286
16,0.02,NDY,13,10948.344692290262,9173.293235341562
16,0.02,NDY,14,10948.344692290266,9168.550178564577
16,0.02,NDY,15,10948.344692290266,9150.258647118377
16,0.02,-10%,1,14553.218643074111,14553.218643074111
16,0.02,-10%,2,13097.8967787667,13090.119373985637
16,0.02,-10%,3,11788.107100890034,11745.637166587498
16,0.02,-10%,4,10609.296390801028,10551.809521948704
16,0.02,-10%,5,9548.366751720927,9493.50892573935
16,0.02,-10%,6,8593.530076548834,8544.1580376665
16,0.02,-10%,7,7734.17706889395,7734.1770652935
16,0.02,-10%,8,11082.81122193403,10170.621212709
16,0.02,-10%,9,9974.530099740623,10744.543977334079
16,0.02,-10%,10,8977.07708976656,9677.857661292546
16,0.02,-10%,11,8079.369380789906,8710.071893178081
16,0.02,-10%,12,7271.432442710915,7839.064704445
16,0.02,-10%,13,7884.248477952721,7580.0095971565
16,0.02,-10%,14,9988.838322840063,8583.1194908285
16,0.02,-10%,15,12110.765364941179,8244.412898789002
16,0.02,-20%,1,17915.941199636633,17915.941199636633
16,0.02,-20%,2,14332.752959709305,14306.555449360816
16,0.02,-20%,3,11466.20236776745,11442.704347035477
16,0.02,-20%,4,9172.961894213957,9154.163477903427
16,0.02,-20%,5,7338.369515371167,7323.330780685022
16,0.02,-20%,6,5870.695612296933,5858.664621646501
16,0.02,-20%,7,7542.6867402878515,7542.6867398735
16,0.02,-20%,8,13721.172076642564,13679.236928246499
16,0.02,-20%,9,10976.93766131405,11316.957367796782
16,0.02,-20%,10,8781.550129051242,9053.565895602293
16,0.02,-20%,11,7467.260610887129,7242.852718346499
16,0.02,-20%,12,6670.774121790161,6757.322070665
16,0.02,-20%,13,7500.9192146411,7981.8770772914995
16,0.02,-20%,14,8902.847858718902,8790.5150838785
16,0.02,-20%,15,14169.798500088202,10483.255033769377
16,0.02,+/-10%,1,14547.336701867369,14547.336701867369
16,0.02,+/-10%,2,13092.603031680634,13091.413874961694
16,0.02,+/-10%,3,11783.342728512578,11768.575788361548
16,0.02,+/-10%,4,10605.008455661318,10576.967033778987
16,0.02,+/-10%,5,9544.507610095185,9519.692063556526
16,0.02,+/-10%,6,8590.056849085666,8567.722856224
16,0.02,+/-10%,7,8617.852045185717,8568.993133025693
16,0.02,+/-10%,8,9479.637249704285,9425.8924499565
16,0.02,+/-10%,9,10249.824517012272,10526.119622288968
16,0.02,+/-10%,10,9224.842065311048,9478.725023897225
16,0.02,+/-10%,11,8302.357858779938,8530.852519574577
16,0.02,+/-10%,12,7809.128188402906,7677.767263615
16,0.02,+/-10%,13,8590.041007243199,8604.794968051501
16,0.02,+/-10%,14,9449.045107967513,8633.86998680984
16,0.02,+/-10%,15,10393.949618764273,8175.8960818315
16,0.02,+/-20%,1,17707.294069804422,17707.294069804422
16,0.02,+/-20%,2,14165.83525584354,14134.310843789732
16,0.02,+/-20%,3,11332.668204674834,11305.054245788348
16,0.02,+/-20%,4,9066.134563739866,9046.048058485881
16,0.02,+/-20%,5,7252.907650991892,7235.389225673636
16,0.02,+/-20%,6,7090.531679771134,7090.531685061501
16,0.02,+/-20%,7,8508.63801572536,8508.638017873502
16,0.02,+/-20%,8,10210.365618870432,10231.329146689
16,0.02,+/-20%,9,12219.02585149366,12391.965534330235
16,0.02,+/-20%,10,9775.220681194929,9913.353609339663
16,0.02,+/-20%,11,7820.176544955943,7606.8593456690005
16,0.02,+/-20%,12,6649.083569001813,6929.335415184999
16,0.02,+/-20%,13,7978.900282802175,8503.2324844265
16,0.02,+/-20%,14,9574.68033936261,8119.7038435035
16,0.02,+/-20%,15,11489.616407235133,9127.529212944
16,0.04,NHF,1,35326.526862451836,35326.526862451836
16,0.04,NHF,2,4637.909055111,4637.909055111
16,0.04,NHF,3,4954.000821517499,4954.000821517499
16,0.04,NHF,4,5092.192895571499,5092.192895571499
16,0.04,NHF,5,6368.687777125,6368.687777125
16,0.04,NHF,6,5513.3911580265,5513.3911580265
16,0.04,NHF,7,13033.230043453501,13033.230043453501
16,0.04,NHF,8,12289.6541109195,12289.6541109195
16,0.04,NHF,9,15836.594617441,15836.594617441
16,0.04,NHF,10,4748.7388056125,4748.7388056125
16,0.04,NHF,11,5382.0762334565,5382.0762334565
16,0.04,NHF,12,5315.223811235,5315.223811235
16,0.04,NHF,13,12847.662405806503,12847.662405806503
16,0.04,NHF,14,4951.856368133499,4951.856368133499
16,0.04,NHF,15,13362.605878029502,13362.6058780295
16,0.04,NDY,1,10948.5266798836,10948.5266798836
16,0.04,NDY,2,10948.5266798836,10775.71660880296
16,0.04,NDY,3,10948.526679883602,10638.430797945588
16,0.04,NDY,4,10948.526679883602,10412.230432575743
16,0.04,NDY,5,10948.5266798836,10192.097388829898
16,0.04,NDY,6,10948.526679883604,9987.850475371182
16,0.04,NDY,7,10948.526679883602,9816.422025229818
16,0.04,NDY,8,10948.5266798836,9766.189932568928
16,0.04,NDY,9,10948.526679883596,9559.53115154519
16,0.04,NDY,10,10948.526679883596,9418.75332131453
16,0.04,NDY,11,10948.526679883593,9048.9973924965
16,0.04,NDY,12,10948.5266798836,8918.758159214032
16,0.04,NDY,13,10948.526679883598,8917.925122147493
16,0.04,NDY,14,10948.526679883598,8917.925124547502
16,0.04,NDY,15,10948.526679883598,8961.344115271091
16,0.04,-10%,1,15536.820555922772,15536.820555922772
16,0.04,-10%,2,13983.138500330495,13396.635904056946
16,0.04,-10%,3,12584.824650297449,12045.37652359182
16,0.04,-10%,4,11326.342185267706,9791.443500549904
16,0.04,-10%,5,10193.707966740933,8804.937126840776
16,0.04,-10%,6,9174.33717006684,7924.443412126501
16,0.04,-10%,7,8256.903453060155,8256.903454673502
16,0.04,-10%,8,9743.648015267725,9359.2974016405
16,0.04,-10%,9,11201.343558721997,11131.863865886055
16,0.04,-10%,10,10081.209202849797,9943.22585409167
16,0.04,-10%,11,9073.088282564819,8948.90326957297
16,0.04,-10%,12,8165.779454308336,8054.012938968
16,0.04,-10%,13,8414.997528098156,7636.3735980965
16,0.04,-10%,14,8223.919321976848,8278.586302102254
16,0.04,-10%,15,8138.444447004379,7450.7276718905005
16,0.04,-20%,1,18232.63078861024,18232.63078861024
16,0.04,-20%,2,14586.104630888192,14293.966070084345
16,0.04,-20%,3,11668.883704710557,11418.540248531606
16,0.04,-20%,4,9335.106963768445,9037.647814659624
16,0.04,-20%,5,7468.085571014756,7230.118257040956
16,0.04,-20%,6,5974.4684568118055,5784.094590479
16,0.04,-20%,7,7996.773218124213,7996.773217413501
16,0.04,-20%,8,11483.295979526838,11272.662408046503
16,0.04,-20%,9,12452.466379025718,12451.087020755815
16,0.04,-20%,10,9961.973103220576,9960.869617205
16,0.04,-20%,11,7969.578482576461,7968.6956946355
16,0.04,-20%,12,6375.662786061169,6374.956548245999
16,0.04,-20%,13,8273.567776912214,7902.655869571501
16,0.04,-20%,14,8604.077260857788,8885.113087533502
16,0.04,-20%,15,9270.15670284934,9215.576539370139
16,0.04,+/-10%,1,15523.75073898048,15523.75073898048
16,0.04,+/-10%,2,13971.375665082434,13380.411300545142
16,0.04,+/-10%,3,12574.238098574193,12030.600491731675
16,0.04,+/-10%,4,11316.814288716774,9782.502108689228
16,0.04,+/-10%,5,10185.132859845095,8796.626090365215
16,0.04,+/-10%,6,9166.619573860587,7916.9634880685
16,0.04,+/-10%,7,8674.405183190023,8674.4051823935
16,0.04,+/-10%,8,9541.845701509024,9541.8457055415
16,0.04,+/-10%,9,10496.030271659927,10496.0302613475
16,0.04,+/-10%,10,10148.017531748465,9728.624942784943
16,0.04,+/-10%,11,9133.215778573616,8755.762452753
16,0.04,+/-10%,12,8219.894200716255,7880.186201283999
16,0.04,+/-10%,13,8832.499258228023,8668.2048276455
16,0.04,+/-10%,14,8104.810325331979,8343.410875178166
16,0.04,+/-10%,15,7757.358396405548,7526.735589652271
16,0.04,+/-20%,1,18250.093562529553,18250.093562529553
16,0.04,+/-20%,2,14600.07485002364,14304.048449902559
16,0.04,+/-20%,3,11680.059880018916,11443.266866596425
16,0.04,+/-20%,4,9344.047904015133,8503.348813492043
16,0.04,+/-20%,5,7475.238323212106,6661.101920787511
16,0.04,+/-20%,6,7154.713023058714,7154.713017864001
16,0.04,+/-20%,7,8585.655627670458,8585.655625753501
16,0.04,+/-20%,8,10302.786753204544,10302.7867551215
16,0.04,+/-20%,9,12363.344103845451,12425.959857709213
16,0.04,+/-20%,10,10413.070474573684,9938.779246424256
16,0.04,+/-20%,11,8330.45637965895,7951.0233971524995
16,0.04,+/-20%,12,6664.365103727159,6597.289724378999
16,0.04,+/-20%,13,7997.238124472595,8406.990000921502
16,0.04,+/-20%,14,8737.045618712895,8898.608909128501
16,0.04,+/-20%,15,8500.349461409716,7847.504106422127
16,0.06,NHF,1,35326.526862451836,35326.526862451836
16,0.06,NHF,2,4637.909055111,4637.909055111
16,0.06,NHF,3,4954.000821517499,4954.000821517499
16,0.06,NHF,4,5092.192895571499,5092.192895571499
16,0.06,NHF,5,6368.687777125,6368.687777125
16,0.06,NHF,6,5513.3911580265,5513.3911580265
16,0.06,NHF,7,13033.230043453501,13033.230043453501
16,0.06,NHF,8,12289.6541109195,12289.6541109195
16,0.06,NHF,9,15836.594617441,15836.594617441
16,0.06,NHF,10,4748.7388056125,4748.7388056125
16,0.06,NHF,11,5382.0762334565,5382.0762334565
16,0.06,NHF,12,5315.223811235,5315.223811235
16,0.06,NHF,13,12847.662405806503,12847.662405806503
16,0.06,NHF,14,4951.856368133499,4951.856368133499
16,0.06,NHF,15,13362.605878029502,13362.6058780295
16,0.06,NDY,1,10864.6101806449,10864.6101806449
16,0.06,NDY,2,10864.6101806449,10679.22763587403
16,0.06,NDY,3,10864.610180644897,10487.083097581557
16,0.06,NDY,4,10864.6101806449,10360.516681424735
16,0.06,NDY,5,10864.610180644899,10330.186340565933
16,0.06,NDY,6,10864.610180644899,9983.288956639424
16,0.06,NDY,7,10864.6101806449,9668.969716022144
16,0.06,NDY,8,10864.610180644899,9668.969717258999
16,0.06,NDY,9,10864.610180644897,9647.350539586083
16,0.06,NDY,10,10864.610180644897,9559.231395950932
16,0.06,NDY,11,10864.610180644897,9050.302038851194
16,0.06,NDY,12,10864.610180644897,8706.845540745002
16,0.06,NDY,13,10864.610180644899,8185.290144584381
16,0.06,NDY,14,10864.610180644895,8185.290140887501
16,0.06,NDY,15,10864.610180644897,8676.688765078972
16,0.06,-10%,1,15469.545221420361,15469.545221420361
16,0.06,-10%,2,13922.590699278328,13882.110912278136
16,0.06,-10%,3,12530.331629350494,12234.051195502765
16,0.06,-10%,4,11277.298466415446,10173.064275994511
16,0.06,-10%,5,10149.568619773901,7811.2769022797565
16,0.06,-10%,6,9134.61175779651,7030.149209363501
16,0.06,-10%,7,8221.150582016859,6894.093260393501
16,0.06,-10%,8,8722.59571780308,8722.595720244499
16,0.06,-10%,9,12673.049388056648,13486.544168040373
16,0.06,-10%,10,11405.744449250986,10871.049346330867
16,0.06,-10%,11,10265.170004325888,8441.58630147851
16,0.06,-10%,12,9238.653003893294,7597.427666565
16,0.06,-10%,13,8314.787703503966,7504.2774542015
16,0.06,-10%,14,7483.308933153572,6963.5563917535
16,0.06,-10%,15,9756.903288104462,9425.489572894
16,0.06,-20%,1,19225.306249680398,19225.306249680398
16,0.06,-20%,2,15380.24499974432,15366.098187091322
16,0.06,-20%,3,12304.195999795458,10339.3254357458
16,0.06,-20%,4,9843.356799836365,8148.870185642122
16,0.06,-20%,5,7874.685439869091,6519.096144665
16,0.06,-20%,6,6299.748351895275,5513.3911580265
16,0.06,-20%,7,6593.175448436802,6593.175445793499
16,0.06,-20%,8,12799.754884147711,12494.2648974315
16,0.06,-20%,9,14175.766956876103,14180.525602670807
16,0.06,-20%,10,11340.613565500887,9888.197572726043
16,0.06,-20%,11,9072.490852400711,7608.89843254929
16,0.06,-20%,12,7257.992681920568,6087.118743283
16,0.06,-20%,13,6869.970007224802,6691.6049750414995
16,0.06,-20%,14,9463.564311904713,9336.4393547285
16,0.06,-20%,15,9876.5514471315,9147.3111819915
16,0.06,+/-10%,1,15468.727725865949,15468.727725865949
16,0.06,+/-10%,2,13921.854953279355,13893.763844128784
16,0.06,+/-10%,3,12529.669457951422,12494.411007009507
16,0.06,+/-10%,4,11276.70251215628,10039.560979078473
16,0.06,+/-10%,5,10149.032260940652,7745.811005941546
16,0.06,+/-10%,6,9134.129034846586,6971.229907226001
16,0.06,+/-10%,7,8220.716131361925,8204.128615691363
16,0.06,+/-10%,8,9042.78774449812,9265.201615990965
16,0.06,+/-10%,9,9947.066518947935,13214.99571991737
16,0.06,+/-10%,10,10941.773170842729,10771.03917551292
16,0.06,+/-10%,11,10840.308079780338,8463.021140304681
16,0.06,+/-10%,12,9756.277271802304,7616.719027075001
16,0.06,+/-10%,13,8780.649544622072,7485.554426223459
16,0.06,+/-10%,14,7902.584590159866,7569.941589618502
16,0.06,+/-10%,15,8692.843049175854,9454.1088864105
16,0.06,+/-20%,1,19223.462949804107,19223.462949804107
16,0.06,+/-20%,2,15378.770359843285,15356.149570814414
16,0.06,+/-20%,3,12303.016287874634,10327.055792869305
16,0.06,+/-20%,4,9842.413030299702,8142.928609164319
16,0.06,+/-20%,5,7873.930424239763,6479.07818677
16,0.06,+/-20%,6,6299.144339391812,6299.144341444584
16,0.06,+/-20%,7,7558.973207270173,9445.425784263749
16,0.06,+/-20%,8,9070.767848724208,11334.510941116501
16,0.06,+/-20%,9,10884.92141846905,14217.984865964829
16,0.06,+/-20%,10,13061.905702162863,9850.529826573591
16,0.06,+/-20%,11,10449.524561730292,7607.659224782151
16,0.06,+/-20%,12,8359.61964938423,6086.127379316
16,0.06,+/-20%,13,7828.303187518173,7835.7677685215
16,0.06,+/-20%,14,7376.699672791829,7998.320368873501
16,0.06,+/-20%,15,8459.701490895883,9722.3115791715
