landbase,discount_rate,flow_window,anchoring,period,projected_mcf,realized_mcf
2,0.06,2,realized-history,15,12071.547731161034,11599.114581955804
2,0.06,3,within-plan,1,12071.54773116103,12071.54773116103
2,0.06,3,within-plan,2,12071.54773116103,12071.547731207917
2,0.06,3,within-plan,3,12071.54773116103,11954.774712714356
2,0.06,3,within-plan,4,12071.54773116103,11874.044437426943
2,0.06,3,within-plan,5,12071.547731161028,11859.183263141682
2,0.06,3,within-plan,6,12071.547731161021,11817.535721059434
2,0.06,3,within-plan,7,12071.54773116103,11708.919733880775
2,0.06,3,within-plan,8,12071.54773116102,11603.500488881808
2,0.06,3,within-plan,9,12071.54773116103,11603.50048943899
2,0.06,3,within-plan,10,12071.547731161023,11603.500489678256
2,0.06,3,within-plan,11,12071.547731161023,11603.44906762457
2,0.06,3,within-plan,12,12071.547731161025,11596.488375101435
2,0.06,3,within-plan,13,12071.547731161023,11594.49370932329
2,0.06,3,within-plan,14,12071.54773116102,11594.81177062889
2,0.06,3,within-plan,15,12071.547731161001,11523.137384132038
2,0.06,3,realized-history,1,12071.54773116103,12071.54773116103
2,0.06,3,realized-history,2,12071.54773116103,12071.54773551171
2,0.06,3,realized-history,3,12071.54773116103,11954.774712401777
2,0.06,3,realized-history,4,12071.54773116103,11874.044437207209
2,0.06,3,realized-history,5,12071.547731161028,11859.183264448739
2,0.06,3,realized-history,6,12071.547731161021,11817.535722312867
2,0.06,3,realized-history,7,12071.54773116103,11708.9197349339
2,0.06,3,realized-history,8,12071.54773116102,11603.500489897098
2,0.06,3,realized-history,9,12071.54773116103,11603.50049002701
2,0.06,3,realized-history,10,12071.547731161023,11603.500490093285
2,0.06,3,realized-history,11,12071.547731161023,11603.500491677594
2,0.06,3,realized-history,12,12071.547731161025,11596.483030536985
2,0.06,3,realized-history,13,12071.547731161023,11601.161337435957
2,0.06,3,realized-history,14,12071.54773116102,11593.855142052387
2,0.06,3,realized-history,15,12071.547731161001,11597.166503341776
3,0.0,2,within-plan,1,7008.778999999999,7008.778999999999
3,0.0,2,within-plan,2,7008.779,6007.166744380408
3,0.0,2,within-plan,3,7008.778999999999,7509.5851258957
3,0.0,2,within-plan,4,7008.779000000001,7509.5851258957
3,0.0,2,within-plan,5,8076.664471552396,8408.545501179107
3,0.0,2,within-plan,6,7542.7217357761965,8406.018504807638
3,0.0,2,within-plan,7,7809.693103664297,8594.672602420926
3,0.0,2,within-plan,8,7676.2074197202455,8604.640672927573
3,0.0,2,within-plan,9,7742.950261692273,8665.089692207957
3,0.0,2,within-plan,10,7709.578840706257,9044.284475273509
3,0.0,2,within-plan,11,7726.264551199265,8627.216931364252
3,0.0,2,within-plan,12,7717.921695952763,8544.232655270163
3,0.0,2,within-plan,13,7722.093123576014,8298.486886273447
3,0.0,2,within-plan,14,7720.00740976439,8698.71562308625
3,0.0,2,within-plan,15,39739.067344343784,8699.745683815207
3,0.0,2,realized-history,1,7008.778999999999,7008.778999999999
3,0.0,2,realized-history,2,7008.779,7008.778999999999
3,0.0,2,realized-history,3,7008.778999999999,7008.779001231099
3,0.0,2,realized-history,4,7008.779000000001,7008.779000615548
3,0.0,2,realized-history,5,8076.664471552396,9018.329280851793
3,0.0,2,realized-history,6,7542.7217357761965,8997.381164381488
3,0.0,2,realized-history,7,7809.693103664297,9007.85522261664
3,0.0,2,realized-history,8,7676.2074197202455,9002.618193499064
3,0.0,2,realized-history,9,7742.950261692273,9005.236708057852
3,0.0,2,realized-history,10,7709.578840706257,9003.927450778458
3,0.0,2,realized-history,11,7726.264551199265,9004.582079418155
3,0.0,2,realized-history,12,7717.921695952763,9004.254765098307
3,0.0,2,realized-history,13,7722.093123576014,9004.41842225823
3,0.0,2,realized-history,14,7720.00740976439,9004.336593678267
3,0.0,2,realized-history,15,39739.067344343784,9004.37750796825
3,0.0,3,within-plan,1,7008.778999999999,7008.778999999999
3,0.0,3,within-plan,2,7008.779,5957.946865656543
3,0.0,3,within-plan,3,7008.779,7534.195065212501
3,0.0,3,within-plan,4,7008.779,7534.195065212501
3,0.0,3,within-plan,5,8409.293427448403,8410.243780167668
3,0.0,3,within-plan,6,7475.617142482801,8404.422241804255
3,0.0,3,within-plan,7,7631.229856643736,8593.782850055943
3,0.0,3,within-plan,8,7838.713475524981,8606.48732459658
3,0.0,3,within-plan,9,7648.520158217172,8659.800417965453
3,0.0,3,within-plan,10,7706.154496795294,9041.008662033351
3,0.0,3,within-plan,11,7731.1293768458145,8628.590007980814
3,0.0,3,within-plan,12,7695.268010619424,8541.20400232567
3,0.0,3,within-plan,13,7710.850628086843,8300.125827161412
3,0.0,3,within-plan,14,7712.416005184026,8714.013549177413
3,0.0,3,within-plan,15,39668.999014181165,8694.905891867746
3,0.0,3,realized-history,1,7008.778999999999,7008.778999999999
3,0.0,3,realized-history,2,7008.779,7008.778999999999
3,0.0,3,realized-history,3,7008.779,7008.77900138499
3,0.0,3,realized-history,4,7008.779,7008.779000461662
3,0.0,3,realized-history,5,8409.293427448403,9632.377680059739
3,0.0,3,realized-history,6,7475.617142482801,8797.540529896036
3,0.0,3,realized-history,7,7631.229856643736,9137.576887922727
3,0.0,3,realized-history,8,7838.713475524981,9189.165032626166
3,0.0,3,realized-history,9,7648.520158217172,9041.427483481642
3,0.0,3,realized-history,10,7706.154496795294,9122.723134676844
3,0.0,3,realized-history,11,7731.1293768458145,9117.771883594884
3,0.0,3,realized-history,12,7695.268010619424,9093.974167251125
3,0.0,3,realized-history,13,7710.850628086843,9111.489728507617
3,0.0,3,realized-history,14,7712.416005184026,9107.74525978454
3,0.0,3,realized-history,15,39668.999014181165,9104.40305184776
3,0.02,2,within-plan,1,7008.778999999997,7008.778999999997
3,0.02,2,within-plan,2,7008.778999999999,7008.7789977804805
3,0.02,2,within-plan,3,7008.779000000003,7008.7789957903005
3,0.02,2,within-plan,4,7008.779,7008.7789957903005
3,0.02,2,within-plan,5,11521.251882222825,10045.918310592704
3,0.02,2,within-plan,6,9265.015441111414,9678.371527464027
3,0.02,2,within-plan,7,10393.133661667121,9398.088897291476
3,0.02,2,within-plan,8,9829.074551389274,9371.41843207931
3,0.02,2,within-plan,9,10111.104106528215,9392.187917595655
3,0.02,2,within-plan,10,9970.089328958744,9392.187917517651
3,0.02,2,within-plan,11,10040.596717743472,9341.175232117212
3,0.02,2,within-plan,12,10005.343023351106,9341.175233615
3,0.02,2,within-plan,13,10022.96987054729,9371.41843315
3,0.02,2,within-plan,14,10014.1564469492,9371.41843022
3,0.02,2,within-plan,15,21425.278654,9221.11947815627
3,0.02,2,realized-history,1,7008.778999999997,7008.778999999997
3,0.02,2,realized-history,2,7008.778999999999,7008.778999999997
3,0.02,2,realized-history,3,7008.779000000003,7008.778999999997
3,0.02,2,realized-history,4,7008.779,7008.778999999996
3,0.02,2,realized-history,5,11521.251882222825,11443.02663069
3,0.02,2,realized-history,6,9265.015441111414,10807.832476563104
3,0.02,2,realized-history,7,10393.133661667121,9139.374351716877
3,0.02,2,realized-history,8,9829.074551389274,9146.09932786856
3,0.02,2,realized-history,9,10111.104106528215,9142.736839792718
3,0.02,2,realized-history,10,9970.089328958744,9144.418083830638
3,0.02,2,realized-history,11,10040.596717743472,9143.57746181168
3,0.02,2,realized-history,12,10005.343023351106,9143.99777282116
3,0.02,2,realized-history,13,10022.96987054729,9143.787617316419
3,0.02,2,realized-history,14,10014.1564469492,9146.09932992
3,0.02,2,realized-history,15,21425.278654,9562.36517596741
3,0.02,3,within-plan,1,7008.778999999999,7008.778999999999
3,0.02,3,within-plan,2,7008.779,7008.779001580511
3,0.02,3,within-plan,3,7008.778999999999,7008.779000923323
3,0.02,3,within-plan,4,7008.779000000002,7008.77900605635
3,0.02,3,within-plan,5,12891.926145178313,10043.980054661406
3,0.02,3,within-plan,6,8969.82804839277,9677.59072856237
3,0.02,3,within-plan,7,9623.511064523695,9396.978992680688
3,0.02,3,within-plan,8,10495.088419364925,9371.576000996483
3,0.02,3,within-plan,9,9696.142510760463,9390.646010293935
3,0.02,3,within-plan,10,9938.247331549694,9390.646012680001
3,0.02,3,within-plan,11,10043.159420558362,9320.770024340001
3,0.02,3,within-plan,12,9892.516420956159,9320.7700249125
3,0.02,3,within-plan,13,9957.974391021402,9371.576002180002
3,0.02,3,within-plan,14,9964.550077511978,9371.57600148
3,0.02,3,within-plan,15,21477.26805056459,9216.68703733043
3,0.02,3,realized-history,1,7008.778999999999,7008.778999999999
3,0.02,3,realized-history,2,7008.779,7008.779002370768
3,0.02,3,realized-history,3,7008.778999999999,7008.779001185382
3,0.02,3,realized-history,4,7008.779000000002,7008.779001185381
3,0.02,3,realized-history,5,12891.926145178313,12786.552930439644
3,0.02,3,realized-history,6,8969.82804839277,10048.795748740948
3,0.02,3,realized-history,7,9623.511064523695,9948.04256012199
3,0.02,3,realized-history,8,10495.088419364925,8943.51982452982
3,0.02,3,realized-history,9,9696.142510760463,9646.786044464254
3,0.02,3,realized-history,10,9938.247331549694,9512.782809705352
3,0.02,3,realized-history,11,10043.159420558362,9367.696226233142
3,0.02,3,realized-history,12,9892.516420956159,9509.088360134248
3,0.02,3,realized-history,13,9957.974391021402,9463.189132024247
3,0.02,3,realized-history,14,9964.550077511978,9446.657906130546
3,0.02,3,realized-history,15,21477.26805056459,9894.553344842108
3,0.04,2,within-plan,1,7008.778999999999,7008.778999999999
3,0.04,2,within-plan,2,7008.779,7008.77900017698
3,0.04,2,within-plan,3,7008.779,7008.779000923325
3,0.04,2,within-plan,4,7008.779,7008.7789957903005
3,0.04,2,within-plan,5,11519.039652694795,9911.098282486288
3,0.04,2,within-plan,6,9263.909326347399,9832.173528574303
3,0.04,2,within-plan,7,10391.474489521095,9662.90586692945
3,0.04,2,within-plan,8,9827.691907934248,9530.889694274792
3,0.04,2,within-plan,9,10109.583198727672,9506.635870810698
3,0.04,2,within-plan,10,9968.637553330966,9485.885485618182
3,0.04,2,within-plan,11,10039.110376029315,9485.885487700692
3,0.04,2,within-plan,12,10003.873964680142,7911.621291939958
3,0.04,2,within-plan,13,10021.49217035473,7911.621292776666
3,0.04,2,within-plan,14,10012.683067517437,7911.621296173333
3,0.04,2,within-plan,15,17478.037625264362,9553.956910866416
3,0.04,2,realized-history,1,7008.778999999999,7008.778999999999
3,0.04,2,realized-history,2,7008.779,7008.779000235973
3,0.04,2,realized-history,3,7008.779,7008.779001231102
3,0.04,2,realized-history,4,7008.779,7008.779000733537
3,0.04,2,realized-history,5,11519.039652694795,11373.176487317302
3,0.04,2,realized-history,6,9263.909326347399,11209.7479932787
3,0.04,2,realized-history,7,10391.474489521095,9487.588593647508
3,0.04,2,realized-history,8,9827.691907934248,9416.155251799595
3,0.04,2,realized-history,9,10109.583198727672,9451.871922723552
3,0.04,2,realized-history,10,9968.637553330966,9434.013587261574
3,0.04,2,realized-history,11,10039.110376029315,9442.942754992564
3,0.04,2,realized-history,12,10003.873964680142,9438.478171127072
3,0.04,2,realized-history,13,10021.49217035473,9440.710463059819
3,0.04,2,realized-history,14,10012.683067517437,9439.594317093444
3,0.04,2,realized-history,15,17478.037625264362,9440.15239007663
3,0.04,3,within-plan,1,7008.779,7008.779
3,0.04,3,within-plan,2,7008.7789999999995,7008.77900017698
3,0.04,3,within-plan,3,7008.779000000001,7008.779000923323
3,0.04,3,within-plan,4,7008.778999999999,7008.7789957903005
3,0.04,3,within-plan,5,12932.32080623456,9911.098282486297
3,0.04,3,within-plan,6,8983.292935411519,9832.173528574298
3,0.04,3,within-plan,7,9641.464247215361,9662.905866929457
3,0.04,3,within-plan,8,10519.025996287146,9530.889694274794
3,0.04,3,within-plan,9,9714.59439297134,9506.635870810698
3,0.04,3,within-plan,10,9958.361545491267,9485.885485618182
3,0.04,3,within-plan,11,10063.993978249922,9386.93701560728
3,0.04,3,within-plan,12,9912.316638904183,7953.827206135329
3,0.04,3,within-plan,13,9978.22405421512,7953.827208323333
3,0.04,3,within-plan,14,9984.844890456407,7953.827209006666
3,0.04,3,within-plan,15,17302.18003287987,9552.443712925084
3,0.04,3,realized-history,1,7008.779,7008.779
3,0.04,3,realized-history,2,7008.7789999999995,7008.779000265469
3,0.04,3,realized-history,3,7008.779000000001,7008.77900131862
3,0.04,3,realized-history,4,7008.778999999999,7008.779000528029
3,0.04,3,realized-history,5,12932.32080623456,12718.811707453286
3,0.04,3,realized-history,6,8983.292935411519,10485.285602952783
3,0.04,3,realized-history,7,9641.464247215361,10573.145146937728
3,0.04,3,realized-history,8,10519.025996287146,9302.525868111425
3,0.04,3,realized-history,9,9714.59439297134,9201.139948600003
3,0.04,3,realized-history,10,9958.361545491267,8324.624626934226
3,0.04,3,realized-history,11,10063.993978249922,8942.763481215217
3,0.04,3,realized-history,12,9912.316638904183,8822.84268558315
3,0.04,3,realized-history,13,9978.22405421512,8696.743597910863
3,0.04,3,realized-history,14,9984.844890456407,9201.139948600001
3,0.04,3,realized-history,15,17302.18003287987,10028.61437682026
3,0.06,2,within-plan,1,8342.163499999999,8342.163499999999
3,0.06,2,within-plan,2,8342.1635,8342.163499367065
3,0.06,2,within-plan,3,8342.163499999999,5675.394501387575
3,0.06,2,within-plan,4,8342.163500000002,5675.3945065206
3,0.06,2,within-plan,5,10113.117334813971,10032.629816480387
3,0.06,2,within-plan,6,9227.640417406987,9908.324182587487
3,0.06,2,within-plan,7,9670.378876110479,9591.587590957897
3,0.06,2,within-plan,8,9449.009646758734,9523.406415243648
3,0.06,2,within-plan,9,9559.69426143461,9521.61207814165
3,0.06,2,within-plan,10,9504.351954096677,9439.008207508095
3,0.06,2,within-plan,11,9532.02310776564,9437.500986427563
3,0.06,2,within-plan,12,9518.187530931165,9433.994778086275
3,0.06,2,within-plan,13,9525.1053193484,7001.292077040833
3,0.06,2,within-plan,14,9521.646425139781,7001.292073261667
3,0.06,2,within-plan,15,10716.635257158174,9631.783886561276
3,0.06,2,realized-history,1,8342.163499999999,8342.163499999999
3,0.06,2,realized-history,2,8342.1635,8342.163499367065
3,0.06,2,realized-history,3,8342.163499999999,8342.163499683531
3,0.06,2,realized-history,4,8342.163500000002,8342.163507449099
3,0.06,2,realized-history,5,10113.117334813971,10113.117334871411
3,0.06,2,realized-history,6,9227.640417406987,10022.564534874007
3,0.06,2,realized-history,7,9670.378876110479,9401.88522342446
3,0.06,2,realized-history,8,9449.009646758734,9401.885223286708
3,0.06,2,realized-history,9,9559.69426143461,9401.885236728787
3,0.06,2,realized-history,10,9504.351954096677,9401.88521867667
3,0.06,2,realized-history,11,9532.02310776564,9401.885215544531
3,0.06,2,realized-history,12,9518.187530931165,9401.885212212499
3,0.06,2,realized-history,13,9525.1053193484,9401.885225071825
3,0.06,2,realized-history,14,9521.646425139781,9401.88521746
3,0.06,2,realized-history,15,10716.635257158174,10438.948121913283
3,0.06,3,within-plan,1,8342.1635,8342.1635
3,0.06,3,within-plan,2,8342.1635,6564.3174993670655
3,0.06,3,within-plan,3,8342.163500000002,6564.317501078074
3,0.06,3,within-plan,4,8342.163499999995,6564.31749594505
3,0.06,3,within-plan,5,10664.482840745673,10020.116010519154
3,0.06,3,within-plan,6,9116.269946915225,9887.879118261028
3,0.06,3,within-plan,7,9374.305429220298,9557.47921548937
3,0.06,3,within-plan,8,9718.352738960397,9519.695853041932
3,0.06,3,within-plan,9,9402.97603836527,9518.104368462004
3,0.06,3,within-plan,10,9498.544735515316,9437.409664733124
3,0.06,3,within-plan,11,9539.957837613665,9368.64834352462
3,0.06,3,within-plan,12,9480.492870498085,9368.648342065
3,0.06,3,within-plan,13,9506.33181454238,7063.2752408900005
3,0.06,3,within-plan,14,9508.927507551376,7063.2752404
3,0.06,3,within-plan,15,10648.517050290508,9631.051646802698
3,0.06,3,realized-history,1,8342.1635,8342.1635
3,0.06,3,realized-history,2,8342.1635,6564.3174993670655
3,0.06,3,realized-history,3,8342.163500000002,7453.240499683534
3,0.06,3,realized-history,4,8342.163499999995,7453.240499683532
3,0.06,3,realized-history,5,10664.482840745673,12687.938046039471
3,0.06,3,realized-history,6,9116.269946915225,9995.546564368202
3,0.06,3,realized-history,7,9374.305429220298,10568.48527447999
3,0.06,3,realized-history,8,9718.352738960397,9356.965899697176
3,0.06,3,realized-history,9,9402.97603836527,9356.965899874223
3,0.06,3,realized-history,10,9498.544735515316,8177.928944164671
3,0.06,3,realized-history,11,9539.957837613665,8963.953581245356
3,0.06,3,realized-history,12,9480.492870498085,8832.949475094749
3,0.06,3,realized-history,13,9506.33181454238,9635.402029560148
3,0.06,3,realized-history,14,9508.927507551376,9144.101695300084
3,0.06,3,realized-history,15,10648.517050290508,10925.233890839601
4,0.0,2,within-plan,1,10971.625034693245,10971.625034693245
4,0.0,2,within-plan,2,10971.625034693245,9877.86082121159
4,0.0,2,within-plan,3,10971.625034693245,10936.848929235604
4,0.0,2,within-plan,4,10971.625034693245,10262.345755538376
4,0.0,2,within-plan,5,10971.625034693245,10389.372139917024
4,0.0,2,within-plan,6,10971.625034693247,10377.718899957883
4,0.0,2,within-plan,7,10971.625034693243,10565.874756172394
4,0.0,2,within-plan,8,10971.625034693314,11191.424108025909
