landbase,discount_path,path_family,discount_rate,flow_policy,period,projected_mcf,realized_mcf
10,linear-6pc-0pc,linear,0.06,-10%,9,9273.922996327707,10032.677396195952
10,linear-6pc-0pc,linear,0.06,-10%,10,8346.530696694936,8062.065565084851
10,linear-6pc-0pc,linear,0.06,-10%,11,7511.877627025443,7255.859003767001
10,linear-6pc-0pc,linear,0.06,-10%,12,6760.6898643229,8213.105742593745
10,linear-6pc-0pc,linear,0.06,-10%,13,6084.620877890608,7391.795169161
10,linear-6pc-0pc,linear,0.06,-10%,14,5476.158790101548,9662.171037755683
10,linear-6pc-0pc,linear,0.06,-10%,15,24050.484409932986,8695.953933675999
10,linear-6pc-0pc,linear,0.06,-20%,1,9851.798310755858,9851.798310755858
10,linear-6pc-0pc,linear,0.06,-20%,2,7881.438648604686,7420.857098561658
10,linear-6pc-0pc,linear,0.06,-20%,3,6305.15091888375,5936.685675526999
10,linear-6pc-0pc,linear,0.06,-20%,4,5044.120735107,5044.120735107
10,linear-6pc-0pc,linear,0.06,-20%,5,6633.950785029999,6633.950785029999
10,linear-6pc-0pc,linear,0.06,-20%,6,10073.899631335998,10073.899631335998
10,linear-6pc-0pc,linear,0.06,-20%,7,11934.035564910813,11934.035562883499
10,linear-6pc-0pc,linear,0.06,-20%,8,11940.992617488457,13499.565857299933
10,linear-6pc-0pc,linear,0.06,-20%,9,9552.794093990766,9639.76701508262
10,linear-6pc-0pc,linear,0.06,-20%,10,7642.235275192614,7571.930197418092
10,linear-6pc-0pc,linear,0.06,-20%,11,6113.788220154091,6057.544158072001
10,linear-6pc-0pc,linear,0.06,-20%,12,4891.030576123272,8890.508610108813
10,linear-6pc-0pc,linear,0.06,-20%,13,3912.824460898618,7112.406887465999
10,linear-6pc-0pc,linear,0.06,-20%,14,3130.2595687188955,9461.162076548497
10,linear-6pc-0pc,linear,0.06,-20%,15,30262.081383447938,9009.170621332
10,linear-6pc-0pc,linear,0.06,+/-10%,1,8648.378577143214,8648.378577143214
10,linear-6pc-0pc,linear,0.06,+/-10%,2,7783.54071942889,7630.072295874293
10,linear-6pc-0pc,linear,0.06,+/-10%,3,7005.186647486001,5921.181507957692
10,linear-6pc-0pc,linear,0.06,+/-10%,4,6304.667982737402,6665.003951437527
10,linear-6pc-0pc,linear,0.06,+/-10%,5,6935.134781011142,8708.548437749998
10,linear-6pc-0pc,linear,0.06,+/-10%,6,7628.648259112257,10073.899631335998
10,linear-6pc-0pc,linear,0.06,+/-10%,7,8391.513085023482,11089.717849543496
10,linear-6pc-0pc,linear,0.06,+/-10%,8,9230.664393525833,12591.470776304928
10,linear-6pc-0pc,linear,0.06,+/-10%,9,10153.730832878415,9893.519003283207
10,linear-6pc-0pc,linear,0.06,+/-10%,10,9991.458768230988,8081.044997759803
10,linear-6pc-0pc,linear,0.06,+/-10%,11,8992.31289140789,7272.940501257
10,linear-6pc-0pc,linear,0.06,+/-10%,12,9891.54418054868,8131.116832499998
10,linear-6pc-0pc,linear,0.06,+/-10%,13,10880.698598603545,8121.374841895147
10,linear-6pc-0pc,linear,0.06,+/-10%,14,11968.768458463903,9805.749468306281
10,linear-6pc-0pc,linear,0.06,+/-10%,15,13165.645304310292,8825.174518837499
10,linear-6pc-0pc,linear,0.06,+/-20%,1,9606.618550024521,9606.618550024521
10,linear-6pc-0pc,linear,0.06,+/-20%,2,7685.2948400196165,7444.868607586999
10,linear-6pc-0pc,linear,0.06,+/-20%,3,6148.2358720156935,5485.435155984447
10,linear-6pc-0pc,linear,0.06,+/-20%,4,5528.292320858333,5890.642792162999
10,linear-6pc-0pc,linear,0.06,+/-20%,5,6633.950785029999,8198.101823020786
10,linear-6pc-0pc,linear,0.06,+/-20%,6,7960.740942035998,10073.899631335998
10,linear-6pc-0pc,linear,0.06,+/-20%,7,9552.889130443196,11515.495709363498
10,linear-6pc-0pc,linear,0.06,+/-20%,8,11463.466956531838,13380.69294589336
10,linear-6pc-0pc,linear,0.06,+/-20%,9,11536.388279207806,9892.991278856312
10,linear-6pc-0pc,linear,0.06,+/-20%,10,9229.110623366243,7746.467850000093
10,linear-6pc-0pc,linear,0.06,+/-20%,11,7383.288498692998,6197.174279545001
10,linear-6pc-0pc,linear,0.06,+/-20%,12,7886.7751751972455,8430.413249592079
10,linear-6pc-0pc,linear,0.06,+/-20%,13,9464.130210236695,7258.367402896603
10,linear-6pc-0pc,linear,0.06,+/-20%,14,11356.956252284033,9623.137867738498
10,linear-6pc-0pc,linear,0.06,+/-20%,15,13628.347502740842,9403.436022754999
10,invj-4pc-k1,inverse-j,0.04,NHF,1,8296.234305152668,8296.234305152668
10,invj-4pc-k1,inverse-j,0.04,NHF,2,648.5204528300001,6961.325756923004
10,invj-4pc-k1,inverse-j,0.04,NHF,3,2100.3110858975,5919.134242664501
10,invj-4pc-k1,inverse-j,0.04,NHF,4,389.96753072999996,6973.303742436998
10,invj-4pc-k1,inverse-j,0.04,NHF,5,19154.109593686666,7009.7462526399995
10,invj-4pc-k1,inverse-j,0.04,NHF,6,9589.383815583496,10073.899631335998
10,invj-4pc-k1,inverse-j,0.04,NHF,7,16144.485211033498,12934.514983388497
10,invj-4pc-k1,inverse-j,0.04,NHF,8,11874.595350869997,13761.490889127499
10,invj-4pc-k1,inverse-j,0.04,NHF,9,3904.3744347233323,4969.071352823999
10,invj-4pc-k1,inverse-j,0.04,NHF,10,907.4883639899999,9161.791175131999
10,invj-4pc-k1,inverse-j,0.04,NHF,11,3215.31001152,6721.103397152001
10,invj-4pc-k1,inverse-j,0.04,NHF,12,2570.30145845,9434.35853851
10,invj-4pc-k1,inverse-j,0.04,NHF,13,7966.005220679997,8127.961988945999
10,invj-4pc-k1,inverse-j,0.04,NHF,14,6857.417097815,9469.505774693498
10,invj-4pc-k1,inverse-j,0.04,NHF,15,50898.023195957,9159.582266267498
10,invj-4pc-k1,inverse-j,0.04,NDY,1,6609.048610382993,6609.048610382993
10,invj-4pc-k1,inverse-j,0.04,NDY,2,6609.0486103829935,6784.453506915576
10,invj-4pc-k1,inverse-j,0.04,NDY,3,6609.04861038299,7255.244764656775
10,invj-4pc-k1,inverse-j,0.04,NDY,4,6726.081696704221,7555.965060997071
10,invj-4pc-k1,inverse-j,0.04,NDY,5,6726.081696704221,7555.965057294998
10,invj-4pc-k1,inverse-j,0.04,NDY,6,6726.081696704223,8109.306168393072
10,invj-4pc-k1,inverse-j,0.04,NDY,7,6726.081696704222,8179.922766361211
10,invj-4pc-k1,inverse-j,0.04,NDY,8,6726.081696704224,8189.852980296665
10,invj-4pc-k1,inverse-j,0.04,NDY,9,6726.081696704222,8334.13756488819
10,invj-4pc-k1,inverse-j,0.04,NDY,10,6726.081696704223,8387.995077898235
10,invj-4pc-k1,inverse-j,0.04,NDY,11,6726.081696704222,8267.08582904002
10,invj-4pc-k1,inverse-j,0.04,NDY,12,6726.081696704222,8295.629256866023
10,invj-4pc-k1,inverse-j,0.04,NDY,13,6726.081696704222,8342.613457736767
10,invj-4pc-k1,inverse-j,0.04,NDY,14,6726.081696704221,8370.685232756226
10,invj-4pc-k1,inverse-j,0.04,NDY,15,50591.86662805868,8385.49782465894
10,invj-4pc-k1,inverse-j,0.04,-10%,1,4916.249812168436,4916.249812168436
10,invj-4pc-k1,inverse-j,0.04,-10%,2,4424.624830951592,6759.20015782159
10,invj-4pc-k1,inverse-j,0.04,-10%,3,3982.162347856434,6823.971374452783
10,invj-4pc-k1,inverse-j,0.04,-10%,4,4947.962819078077,9102.683657822054
10,invj-4pc-k1,inverse-j,0.04,-10%,5,11249.111286592046,8624.8260656475
10,invj-4pc-k1,inverse-j,0.04,-10%,6,10124.20015793284,10073.899631335998
10,invj-4pc-k1,inverse-j,0.04,-10%,7,9111.78014213956,10845.394739952444
10,invj-4pc-k1,inverse-j,0.04,-10%,8,8200.602127925602,9825.545078689473
10,invj-4pc-k1,inverse-j,0.04,-10%,9,7380.541915133041,8842.9905710715
10,invj-4pc-k1,inverse-j,0.04,-10%,10,6642.487723619737,9108.55454027072
10,invj-4pc-k1,inverse-j,0.04,-10%,11,5978.238951257765,8524.6438171995
10,invj-4pc-k1,inverse-j,0.04,-10%,12,5380.4150561319875,8746.27444356118
10,invj-4pc-k1,inverse-j,0.04,-10%,13,4842.373550518788,7871.647002556
10,invj-4pc-k1,inverse-j,0.04,-10%,14,5921.249142461707,9180.311775443497
10,invj-4pc-k1,inverse-j,0.04,-10%,15,51592.66627155558,9700.2661724635
10,invj-4pc-k1,inverse-j,0.04,-20%,1,4331.78409818711,4331.78409818711
10,invj-4pc-k1,inverse-j,0.04,-20%,2,3465.4272785496887,6994.342826659447
10,invj-4pc-k1,inverse-j,0.04,-20%,3,2772.3418228397504,7356.62118433848
10,invj-4pc-k1,inverse-j,0.04,-20%,4,2217.8734582718007,9459.443172800784
10,invj-4pc-k1,inverse-j,0.04,-20%,5,15387.67493539076,7999.965309587498
10,invj-4pc-k1,inverse-j,0.04,-20%,6,12310.13994831261,10073.899631335998
10,invj-4pc-k1,inverse-j,0.04,-20%,7,10215.9968026481,11509.3291759635
10,invj-4pc-k1,inverse-j,0.04,-20%,8,8172.79744211848,9991.216936922223
10,invj-4pc-k1,inverse-j,0.04,-20%,9,6538.237953694785,7992.973548261499
10,invj-4pc-k1,inverse-j,0.04,-20%,10,5230.590362955828,9299.912118603444
10,invj-4pc-k1,inverse-j,0.04,-20%,11,4184.4722903646625,7766.8744252920005
10,invj-4pc-k1,inverse-j,0.04,-20%,12,3347.57783229173,9678.635897792748
10,invj-4pc-k1,inverse-j,0.04,-20%,13,7614.674521259997,7742.9087149985
10,invj-4pc-k1,inverse-j,0.04,-20%,14,6717.02073642,9180.311775443497
10,invj-4pc-k1,inverse-j,0.04,-20%,15,52142.2232955868,9954.372072503498
10,invj-4pc-k1,inverse-j,0.04,+/-10%,1,5562.587034665781,5562.587034665781
10,invj-4pc-k1,inverse-j,0.04,+/-10%,2,5006.328331199203,6965.744870054563
10,invj-4pc-k1,inverse-j,0.04,+/-10%,3,5496.9642499228685,7926.663643749793
10,invj-4pc-k1,inverse-j,0.04,+/-10%,4,6046.660674915152,7944.174769704922
10,invj-4pc-k1,inverse-j,0.04,+/-10%,5,6651.32674240667,7556.832658934999
10,invj-4pc-k1,inverse-j,0.04,+/-10%,6,7316.459416647338,10073.899631335998
10,invj-4pc-k1,inverse-j,0.04,+/-10%,7,8048.105358312071,10445.256747272419
10,invj-4pc-k1,inverse-j,0.04,+/-10%,8,8297.277930781616,9677.078747091315
10,invj-4pc-k1,inverse-j,0.04,+/-10%,9,9127.005723859778,9407.288796977233
10,invj-4pc-k1,inverse-j,0.04,+/-10%,10,10039.70629624576,9855.81229132726
10,invj-4pc-k1,inverse-j,0.04,+/-10%,11,11043.676925870337,9000.682616365273
10,invj-4pc-k1,inverse-j,0.04,+/-10%,12,12148.044618457372,8402.665619762676
10,invj-4pc-k1,inverse-j,0.04,+/-10%,13,13362.849080303104,8136.4958226835
10,invj-4pc-k1,inverse-j,0.04,+/-10%,14,14699.133988333419,8962.492368493497
10,invj-4pc-k1,inverse-j,0.04,+/-10%,15,16169.04738716676,9385.380357174497
10,invj-4pc-k1,inverse-j,0.04,+/-20%,1,6011.663299692196,6011.663299692196
10,invj-4pc-k1,inverse-j,0.04,+/-20%,2,4809.330639753756,7891.403281010125
10,invj-4pc-k1,inverse-j,0.04,+/-20%,3,4807.2346354476485,7923.216121762456
10,invj-4pc-k1,inverse-j,0.04,+/-20%,4,5768.6815625371755,6730.409883446843
10,invj-4pc-k1,inverse-j,0.04,+/-20%,5,6922.417875044611,7147.7818220949985
10,invj-4pc-k1,inverse-j,0.04,+/-20%,6,8306.90145005353,10073.899631335998
10,invj-4pc-k1,inverse-j,0.04,+/-20%,7,9968.281740064238,12123.037991278496
10,invj-4pc-k1,inverse-j,0.04,+/-20%,8,9752.920297833152,10119.372957627778
10,invj-4pc-k1,inverse-j,0.04,+/-20%,9,7802.336238266525,8095.498368852499
10,invj-4pc-k1,inverse-j,0.04,+/-20%,10,7708.813952253971,10044.343311074186
10,invj-4pc-k1,inverse-j,0.04,+/-20%,11,9250.576742704763,8035.474648831999
10,invj-4pc-k1,inverse-j,0.04,+/-20%,12,11100.692091245717,9174.617066105
10,invj-4pc-k1,inverse-j,0.04,+/-20%,13,13320.830509494857,7493.767291820999
10,invj-4pc-k1,inverse-j,0.04,+/-20%,14,15984.996611393828,9233.825269398498
10,invj-4pc-k1,inverse-j,0.04,+/-20%,15,19181.995933672595,8907.010515407499
10,invj-4pc-k2,inverse-j,0.04,NHF,1,14761.36981220166,14761.36981220166
10,invj-4pc-k2,inverse-j,0.04,NHF,2,2573.4177826749997,3453.423780444999
10,invj-4pc-k2,inverse-j,0.04,NHF,3,790.1810061499999,4093.6188757920004
10,invj-4pc-k2,inverse-j,0.04,NHF,4,0.0,5044.120735107
10,invj-4pc-k2,inverse-j,0.04,NHF,5,12065.882153544997,6633.950785029999
10,invj-4pc-k2,inverse-j,0.04,NHF,6,9387.079423780997,10073.899631335998
10,invj-4pc-k2,inverse-j,0.04,NHF,7,15727.776035613497,13655.040259708498
10,invj-4pc-k2,inverse-j,0.04,NHF,8,12620.510260341498,14786.9030225665
10,invj-4pc-k2,inverse-j,0.04,NHF,9,5605.925828223333,8453.702428184999
10,invj-4pc-k2,inverse-j,0.04,NHF,10,1715.01606525,5796.074618662
10,invj-4pc-k2,inverse-j,0.04,NHF,11,3215.31001152,5995.182926747
10,invj-4pc-k2,inverse-j,0.04,NHF,12,3284.73483733,8738.430397285
10,invj-4pc-k2,inverse-j,0.04,NHF,13,4937.78027031,8618.910286490998
10,invj-4pc-k2,inverse-j,0.04,NHF,14,7200.612347644999,9256.079436448497
10,invj-4pc-k2,inverse-j,0.04,NHF,15,50293.90037654164,9848.4332569465
10,invj-4pc-k2,inverse-j,0.04,NDY,1,6821.457951716964,6821.457951716964
10,invj-4pc-k2,inverse-j,0.04,NDY,2,6821.457951716963,7052.922421295088
10,invj-4pc-k2,inverse-j,0.04,NDY,3,6821.45795171696,7241.014783403305
10,invj-4pc-k2,inverse-j,0.04,NDY,4,6821.45795171696,7241.0147836183705
10,invj-4pc-k2,inverse-j,0.04,NDY,5,6821.457951716961,7241.014785264999
10,invj-4pc-k2,inverse-j,0.04,NDY,6,6821.457951716962,8306.775516871661
10,invj-4pc-k2,inverse-j,0.04,NDY,7,6821.457951716962,8362.375537996399
10,invj-4pc-k2,inverse-j,0.04,NDY,8,6821.457951716963,8377.087413952906
10,invj-4pc-k2,inverse-j,0.04,NDY,9,6821.457951716962,8389.33670231003
10,invj-4pc-k2,inverse-j,0.04,NDY,10,6821.457951716963,8517.32354158025
10,invj-4pc-k2,inverse-j,0.04,NDY,11,6821.457951716962,8362.916688366278
10,invj-4pc-k2,inverse-j,0.04,NDY,12,6821.457951716961,8433.447494202464
10,invj-4pc-k2,inverse-j,0.04,NDY,13,6821.457951716961,8504.986467853967
10,invj-4pc-k2,inverse-j,0.04,NDY,14,6821.45795171696,8579.027396616177
10,invj-4pc-k2,inverse-j,0.04,NDY,15,48872.47216587227,8478.837623517442
10,invj-4pc-k2,inverse-j,0.04,-10%,1,7922.254800066691,7922.254800066691
10,invj-4pc-k2,inverse-j,0.04,-10%,2,7130.029320060022,7579.640722462379
10,invj-4pc-k2,inverse-j,0.04,-10%,3,6417.026388054018,6826.844962791673
10,invj-4pc-k2,inverse-j,0.04,-10%,4,5775.323749248616,6144.160462536998
10,invj-4pc-k2,inverse-j,0.04,-10%,5,6802.486772474999,6633.950785029999
10,invj-4pc-k2,inverse-j,0.04,-10%,6,8937.918186875291,10073.899631335998
10,invj-4pc-k2,inverse-j,0.04,-10%,7,8044.1263681877645,11509.3291759635
10,invj-4pc-k2,inverse-j,0.04,-10%,8,7239.713731368989,10717.802798151326
10,invj-4pc-k2,inverse-j,0.04,-10%,9,6515.74235823209,9813.376992889349
10,invj-4pc-k2,inverse-j,0.04,-10%,10,5864.168122408882,8866.524709484147
10,invj-4pc-k2,inverse-j,0.04,-10%,11,5277.751310167993,7979.872237107001
10,invj-4pc-k2,inverse-j,0.04,-10%,12,4749.976179151194,8254.607133756044
10,invj-4pc-k2,inverse-j,0.04,-10%,13,4274.978561236074,7429.146416566
10,invj-4pc-k2,inverse-j,0.04,-10%,14,7739.899955508261,9918.324761043497
10,invj-4pc-k2,inverse-j,0.04,-10%,15,51896.09436663682,9970.207744918498
10,invj-4pc-k2,inverse-j,0.04,-20%,1,9217.865861017326,9217.865861017326
10,invj-4pc-k2,inverse-j,0.04,-20%,2,7374.292688813861,7550.609089816146
10,invj-4pc-k2,inverse-j,0.04,-20%,3,5899.434151051087,6339.456010252388
10,invj-4pc-k2,inverse-j,0.04,-20%,4,4719.54732084087,5071.564809462
10,invj-4pc-k2,inverse-j,0.04,-20%,5,6476.250929575,6633.950785029999
10,invj-4pc-k2,inverse-j,0.04,-20%,6,8981.273865380997,10073.899631335998
10,invj-4pc-k2,inverse-j,0.04,-20%,7,10703.731261122091,11509.3291759635
10,invj-4pc-k2,inverse-j,0.04,-20%,8,8562.985008897676,12455.684289187504
10,invj-4pc-k2,inverse-j,0.04,-20%,9,6850.38800711814,10189.647612962333
10,invj-4pc-k2,inverse-j,0.04,-20%,10,5480.310405694513,8161.405191115652
10,invj-4pc-k2,inverse-j,0.04,-20%,11,4384.2483245556095,6529.1241497895
10,invj-4pc-k2,inverse-j,0.04,-20%,12,3907.031663867115,8714.586047208018
10,invj-4pc-k2,inverse-j,0.04,-20%,13,3125.6253310936922,6971.668839450999
10,invj-4pc-k2,inverse-j,0.04,-20%,14,7146.288762704999,10074.133905128498
10,invj-4pc-k2,inverse-j,0.04,-20%,15,51609.176943786224,10489.839734471498
10,invj-4pc-k2,inverse-j,0.04,+/-10%,1,7585.276006819986,7585.276006819986
10,invj-4pc-k2,inverse-j,0.04,+/-10%,2,6826.748406137988,7609.4591012204655
10,invj-4pc-k2,inverse-j,0.04,+/-10%,3,6144.073565524188,7051.169679938671
10,invj-4pc-k2,inverse-j,0.04,+/-10%,4,5529.666208971769,6340.795897494086
10,invj-4pc-k2,inverse-j,0.04,+/-10%,5,6082.632829868946,6640.400476219999
10,invj-4pc-k2,inverse-j,0.04,+/-10%,6,6690.896112855844,10073.899631335998
10,invj-4pc-k2,inverse-j,0.04,+/-10%,7,7359.985724141427,11374.675258374486
10,invj-4pc-k2,inverse-j,0.04,+/-10%,8,8095.984296555573,10679.07801929878
10,invj-4pc-k2,inverse-j,0.04,+/-10%,9,8905.582726211127,9890.430434717657
10,invj-4pc-k2,inverse-j,0.04,+/-10%,10,9796.14099883224,8990.04000425887
10,invj-4pc-k2,inverse-j,0.04,+/-10%,11,10775.75509871547,8091.036003709501
10,invj-4pc-k2,inverse-j,0.04,+/-10%,12,11853.330608587017,8332.697753099088
10,invj-4pc-k2,inverse-j,0.04,+/-10%,13,13038.663669445716,7499.427979425999
10,invj-4pc-k2,inverse-j,0.04,+/-10%,14,14342.530036390288,9233.825269398498
10,invj-4pc-k2,inverse-j,0.04,+/-10%,15,15776.783040029317,10036.511370679498
10,invj-4pc-k2,inverse-j,0.04,+/-20%,1,9217.107137656103,9217.107137656103
10,invj-4pc-k2,inverse-j,0.04,+/-20%,2,7373.685710124882,7716.632430338594
10,invj-4pc-k2,inverse-j,0.04,+/-20%,3,5898.948568099907,6299.1285874195
10,invj-4pc-k2,inverse-j,0.04,+/-20%,4,4719.158854479925,5044.120735107
10,invj-4pc-k2,inverse-j,0.04,+/-20%,5,5548.231657620664,6633.950785029999
10,invj-4pc-k2,inverse-j,0.04,+/-20%,6,6657.877989144796,10073.899631335998
10,invj-4pc-k2,inverse-j,0.04,+/-20%,7,7989.453586973755,11509.3291759635
10,invj-4pc-k2,inverse-j,0.04,+/-20%,8,8205.262217442763,12558.14439217825
10,invj-4pc-k2,inverse-j,0.04,+/-20%,9,6564.2097739542105,10267.256066885064
10,invj-4pc-k2,inverse-j,0.04,+/-20%,10,7877.051728745052,8218.897494300321
10,invj-4pc-k2,inverse-j,0.04,+/-20%,11,9452.462074494064,6575.117993776001
10,invj-4pc-k2,inverse-j,0.04,+/-20%,12,11342.954489392874,8680.975767107811
10,invj-4pc-k2,inverse-j,0.04,+/-20%,13,13611.545387271446,6944.7806170759995
10,invj-4pc-k2,inverse-j,0.04,+/-20%,14,16333.854464725731,9770.008019078497
10,invj-4pc-k2,inverse-j,0.04,+/-20%,15,19600.62535767088,9518.092539887497
11,linear-4pc-0pc,linear,0.04,NHF,1,32079.51810297367,32079.51810297367
11,linear-4pc-0pc,linear,0.04,NHF,2,6620.0620633675,6620.0620633675
11,linear-4pc-0pc,linear,0.04,NHF,3,6588.477941329001,6588.477941329001
11,linear-4pc-0pc,linear,0.04,NHF,4,5656.5190344485,5656.5190344485
11,linear-4pc-0pc,linear,0.04,NHF,5,6454.313269553501,6454.313269553501
11,linear-4pc-0pc,linear,0.04,NHF,6,4883.107703637,4883.107703637
11,linear-4pc-0pc,linear,0.04,NHF,7,12419.167698591502,12419.167698591502
11,linear-4pc-0pc,linear,0.04,NHF,8,11795.624801065502,12069.082248465498
11,linear-4pc-0pc,linear,0.04,NHF,9,10197.1963186575,14546.0574295775
11,linear-4pc-0pc,linear,0.04,NHF,10,2572.544803615,5895.799208554
11,linear-4pc-0pc,linear,0.04,NHF,11,2193.8969713600004,6971.302802623501
11,linear-4pc-0pc,linear,0.04,NHF,12,1413.4821850800001,5227.1866241385
11,linear-4pc-0pc,linear,0.04,NHF,13,2910.8971755,12384.619295331997
11,linear-4pc-0pc,linear,0.04,NHF,14,0.0,3698.4580469814996
11,linear-4pc-0pc,linear,0.04,NHF,15,54560.33669943827,13265.760462155504
11,linear-4pc-0pc,linear,0.04,NDY,1,10985.94541102893,10985.94541102893
11,linear-4pc-0pc,linear,0.04,NDY,2,10985.945411028932,10804.509051776027
11,linear-4pc-0pc,linear,0.04,NDY,3,10985.945411028937,10710.157389378537
11,linear-4pc-0pc,linear,0.04,NDY,4,10985.945411028933,10571.583488944461
11,linear-4pc-0pc,linear,0.04,NDY,5,10985.945411028932,10312.3411490647
11,linear-4pc-0pc,linear,0.04,NDY,6,10985.94541102893,10180.181319508787
11,linear-4pc-0pc,linear,0.04,NDY,7,10985.945411028937,10010.411085393382
11,linear-4pc-0pc,linear,0.04,NDY,8,10985.945411028932,9646.188431538922
11,linear-4pc-0pc,linear,0.04,NDY,9,10985.94541102893,9521.305174726496
11,linear-4pc-0pc,linear,0.04,NDY,10,10985.945411028928,9163.667292224909
11,linear-4pc-0pc,linear,0.04,NDY,11,10985.94541102893,9102.08940408143
11,linear-4pc-0pc,linear,0.04,NDY,12,10985.945411028928,9009.850272507112
11,linear-4pc-0pc,linear,0.04,NDY,13,10985.945411028932,9017.241503199557
11,linear-4pc-0pc,linear,0.04,NDY,14,10985.94541102893,8979.089095923162
11,linear-4pc-0pc,linear,0.04,NDY,15,11605.286523923694,8958.141307336131
11,linear-4pc-0pc,linear,0.04,-10%,1,15076.955963457593,15076.955963457593
11,linear-4pc-0pc,linear,0.04,-10%,2,13569.260367111827,13079.067500699999
11,linear-4pc-0pc,linear,0.04,-10%,3,12212.334330400645,11530.955670004889
11,linear-4pc-0pc,linear,0.04,-10%,4,10991.100897360582,10366.665689041924
11,linear-4pc-0pc,linear,0.04,-10%,5,9891.990807624523,9315.523068162744
11,linear-4pc-0pc,linear,0.04,-10%,6,8902.79172686207,8383.970760608665
11,linear-4pc-0pc,linear,0.04,-10%,7,8224.72932196305,8224.7293229765
11,linear-4pc-0pc,linear,0.04,-10%,8,8111.022847375143,9538.638359616501
11,linear-4pc-0pc,linear,0.04,-10%,9,7299.92056263763,10717.865601686732
11,linear-4pc-0pc,linear,0.04,-10%,10,6569.928506373866,9644.228504187431
11,linear-4pc-0pc,linear,0.04,-10%,11,5912.93565573648,8679.8056549015
11,linear-4pc-0pc,linear,0.04,-10%,12,5321.642090162832,7865.372370134501
11,linear-4pc-0pc,linear,0.04,-10%,13,4789.477881146549,7678.4095579508075
11,linear-4pc-0pc,linear,0.04,-10%,14,4310.5300930318945,6910.568600706501
11,linear-4pc-0pc,linear,0.04,-10%,15,43066.13575707278,10676.53125527367
11,linear-4pc-0pc,linear,0.04,-20%,1,18049.944890129264,18049.944890129264
11,linear-4pc-0pc,linear,0.04,-20%,2,14439.955912103414,14309.085923812523
11,linear-4pc-0pc,linear,0.04,-20%,3,11551.964729682735,11444.497195664764
11,linear-4pc-0pc,linear,0.04,-20%,4,9241.571783746185,9167.437879882025
11,linear-4pc-0pc,linear,0.04,-20%,5,7393.257426996951,7333.878248439277
11,linear-4pc-0pc,linear,0.04,-20%,6,5914.605941597561,5867.102600601999
11,linear-4pc-0pc,linear,0.04,-20%,7,7597.127338398073,7597.1273359515
11,linear-4pc-0pc,linear,0.04,-20%,8,10280.883839011856,11865.4679306215
11,linear-4pc-0pc,linear,0.04,-20%,9,8224.707071209486,12331.480406174775
11,linear-4pc-0pc,linear,0.04,-20%,10,6579.765656967589,9865.184324422124
11,linear-4pc-0pc,linear,0.04,-20%,11,5263.812525574072,7892.147462593501
11,linear-4pc-0pc,linear,0.04,-20%,12,4211.050020459257,6428.4715565135
11,linear-4pc-0pc,linear,0.04,-20%,13,3368.8400163674064,8224.428772571999
11,linear-4pc-0pc,linear,0.04,-20%,14,2695.0720130939253,6666.729521296501
11,linear-4pc-0pc,linear,0.04,-20%,15,46340.738549306276,11035.724389246503
11,linear-4pc-0pc,linear,0.04,+/-10%,1,15187.837591263771,15187.837591263771
11,linear-4pc-0pc,linear,0.04,+/-10%,2,13669.053832137393,13322.273066953765
11,linear-4pc-0pc,linear,0.04,+/-10%,3,12302.148448923654,11453.518197453874
11,linear-4pc-0pc,linear,0.04,+/-10%,4,11071.933604031288,10294.088354660995
11,linear-4pc-0pc,linear,0.04,+/-10%,5,9964.740243628159,9253.4909594616
