landbase,discount_path,path_family,discount_rate,flow_policy,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status
4,linear-4pc-0pc,linear,0.04,+/-20%,4,10847.268628428925,10847.268631710249,41503988.472421035,41503988.47242104,-7.450580596923828e-09,optimal
4,linear-4pc-0pc,linear,0.04,+/-20%,5,13016.722354114716,14570.0,44945889.00726369,44370248.30779483,575640.6994688585,suboptimal
4,linear-4pc-0pc,linear,0.04,+/-20%,6,15620.06682493766,15509.965618033333,43102373.49568838,43102373.49568838,0.0,optimal
4,linear-4pc-0pc,linear,0.04,+/-20%,7,13851.148936518775,12407.97249896,40489753.916966535,,,infeasible
4,linear-4pc-0pc,linear,0.04,+/-20%,8,11080.919149215018,13996.979612447654,40514344.126172654,39400337.16342454,1114006.9627481177,suboptimal
4,linear-4pc-0pc,linear,0.04,+/-20%,9,8864.735319372001,11072.64066640527,35391471.8105185,34926613.18154257,464858.6289759353,suboptimal
4,linear-4pc-0pc,linear,0.04,+/-20%,10,8093.675531851643,8193.29250946022,34215552.86987423,34212306.89733502,3245.9725392088294,suboptimal
4,linear-4pc-0pc,linear,0.04,+/-20%,11,9712.410638221978,7451.7959093767495,35870940.717350654,,,infeasible
4,linear-4pc-0pc,linear,0.04,+/-20%,12,11654.892765866372,8942.15508589,39199055.83337684,,,infeasible
4,linear-4pc-0pc,linear,0.04,+/-20%,13,13985.871319039648,12932.074574321181,41872860.10920392,,,infeasible
4,linear-4pc-0pc,linear,0.04,+/-20%,14,16783.04558284758,10675.214868559999,40907432.74723945,,,infeasible
4,linear-4pc-0pc,linear,0.04,+/-20%,15,20139.6546994171,17132.751302497334,44733514.58828624,,,infeasible
4,linear-6pc-0pc,linear,0.06,NHF,1,45309.94500000001,45309.94500000001,28157195.772682447,28157195.772682447,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,2,0.0,0.0,8717508.352672929,8717508.352672929,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,3,0.0,0.0,12615342.331996564,12615342.331996564,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,4,0.0,0.0,19234188.775080245,19234188.775080245,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,5,14570.0,14570.0,31150635.97652897,31150635.97652897,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,6,18400.0,18400.0,33532073.218793865,33532073.218793865,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,7,32180.0,32180.0,33842114.70960471,33842114.70960471,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,8,14375.0,14375.0,18729061.927137304,18729061.927137304,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,9,0.0,0.0,9380926.66149699,9380926.66149699,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,10,0.0,0.0,13720897.472468464,13720897.472468464,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NHF,11,0.0,3830.0,21447365.921546597,20297035.211746994,1150330.7097996026,suboptimal
4,linear-6pc-0pc,linear,0.06,NHF,12,0.0,7660.0,29745814.75638648,27445153.336787276,2300661.4195992053,suboptimal
4,linear-6pc-0pc,linear,0.06,NHF,13,10740.0,37550.0,40058037.27933038,32037979.626198564,8020057.653131817,suboptimal
4,linear-6pc-0pc,linear,0.06,NHF,14,0.0,10740.0,22203889.535779152,18926205.289542336,3277684.246236816,suboptimal
4,linear-6pc-0pc,linear,0.06,NHF,15,75220.0,19745.0,23734215.18863243,,,infeasible
4,linear-6pc-0pc,linear,0.06,NDY,1,11327.486249999996,11327.486249999996,18176408.645771988,18176408.645771988,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NDY,2,11327.48625,11327.486249870904,18605025.958129585,18605025.95812959,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,NDY,3,11327.48625,11327.4862498709,19974527.883242216,19974527.883242216,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NDY,4,11327.486250000005,11327.4862498709,21302999.589537993,21302999.589537997,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,NDY,5,11350.22633828754,11502.630708982884,22375277.583335374,22357258.559488934,18019.023846440017,suboptimal
4,linear-6pc-0pc,linear,0.06,NDY,6,11350.226338287543,11503.788339167335,22322008.76426165,22306388.382971697,15620.381289955229,suboptimal
4,linear-6pc-0pc,linear,0.06,NDY,7,11350.226338287543,11496.060972378054,22675382.661436345,22660441.92817,14940.733266346157,suboptimal
4,linear-6pc-0pc,linear,0.06,NDY,8,11350.226338287535,11471.971946675983,22929349.39879365,22929145.772639822,203.62615382671356,suboptimal
4,linear-6pc-0pc,linear,0.06,NDY,9,11350.22633828751,11439.786198608861,23316638.825607315,23316638.825607315,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NDY,10,11350.226338287523,11423.338036651916,21922359.056340173,21922359.056340177,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,NDY,11,11350.226338287517,11386.826636220827,21904357.92810036,21904357.928100366,-7.450580596923828e-09,optimal
4,linear-6pc-0pc,linear,0.06,NDY,12,11350.226338287519,11362.494088155898,22003373.69983545,22003373.699835453,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,NDY,13,11350.226338287519,11389.802230119783,22295254.131607827,22295254.13160783,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,NDY,14,11350.22633828752,11387.527348825362,22222415.116550487,22222415.116550487,0.0,optimal
4,linear-6pc-0pc,linear,0.06,NDY,15,28235.788523339463,11303.693248619278,22801529.140784327,,,infeasible
4,linear-6pc-0pc,linear,0.06,-10%,1,13175.325676068627,13175.325676068627,19363013.396969777,19363013.396969777,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-10%,2,11857.793108461761,11857.793108622931,19076882.060452,19076882.060452,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-10%,3,10672.013797615584,10672.013798837288,20219292.699017275,20219292.699017275,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-10%,4,9604.812417854027,9604.81241571165,22246203.4390977,22246203.4390977,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-10%,5,14570.0,14570.0,25826182.952134155,25826182.952134155,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-10%,6,14001.471122813633,14001.471122642106,24512030.898906354,24512030.898906358,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,-10%,7,12601.324010532267,12601.324006019999,23544807.561283242,23544807.56128324,3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,-10%,8,12509.786969875107,12550.522161295346,23501691.252256464,23501691.25225647,-7.450580596923828e-09,optimal
4,linear-6pc-0pc,linear,0.06,-10%,9,11258.808272887596,11295.469945769826,20393198.881816644,20393198.881816655,-1.1175870895385742e-08,optimal
4,linear-6pc-0pc,linear,0.06,-10%,10,10132.927445598836,10165.922950695402,19257659.994886514,19257659.994886514,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-10%,11,9119.63470103895,9149.330656531663,19010812.927077822,19010812.927077822,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-10%,12,8207.671230935055,8234.397595555,19770690.23671108,19770690.236711085,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,-10%,13,8990.247959375596,10481.192768431581,22023913.161222037,21597927.84528644,425985.3159355968,suboptimal
4,linear-6pc-0pc,linear,0.06,-10%,14,8091.223163438036,9433.07349594,22802491.594077665,22166767.228158835,635724.36591883,suboptimal
4,linear-6pc-0pc,linear,0.06,-10%,15,36673.16886286986,14393.705764807473,26216844.817723215,,,infeasible
4,linear-6pc-0pc,linear,0.06,-20%,1,15348.89735772358,15348.89735772358,20240526.90380752,20240526.90380752,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,2,12279.11788617886,12279.117884830288,18831655.4258126,18831655.4258126,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,3,9823.29430894309,9823.294307022748,19398703.54554362,19398703.54554362,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,4,7858.635447154473,7858.6354456182,21613958.055937268,21613958.055937268,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,5,14570.0,14570.0,26611186.569304425,26611186.569304425,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,6,15680.334915147101,15680.334916511105,25877254.01685076,25877254.016850766,-7.450580596923828e-09,optimal
4,linear-6pc-0pc,linear,0.06,-20%,7,12544.267932117682,12544.267935400001,23787291.047623165,23787291.047623165,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,8,14068.15951451064,14078.814731556236,24316713.44515235,24316713.44515235,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,9,11254.527611608512,11263.051784206304,19517172.60062505,19517172.60062505,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,10,9003.62208928681,9010.441426630177,18096939.104611047,18096939.104611047,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,11,7202.897671429447,7208.3531470275,18278820.885610763,18278820.885610763,0.0,optimal
4,linear-6pc-0pc,linear,0.06,-20%,12,5762.318137143557,5766.6825109,20663063.33936844,20663063.339368444,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,-20%,13,10422.408286192835,15000.873745688888,26461021.703748446,25127978.978256553,1333042.7254918925,suboptimal
4,linear-6pc-0pc,linear,0.06,-20%,14,8337.926628954267,12000.698998480002,25194583.220412936,23483581.15863748,1711002.061775457,suboptimal
4,linear-6pc-0pc,linear,0.06,-20%,15,40733.881965112116,16740.942285614103,27292855.583912835,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-10%,1,13175.325676068627,13175.325676068627,18676566.87119112,18676566.871191137,-1.4901161193847656e-08,optimal
4,linear-6pc-0pc,linear,0.06,+/-10%,2,11857.793108461761,11119.245440957853,18262937.79663192,18241985.368031986,20952.428599935025,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-10%,3,10672.013797615506,10007.320896591404,19691583.85145959,19610587.19093643,80996.66052315757,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-10%,4,9604.812417854106,11008.052981361949,22140647.79842649,20470389.81229687,1670257.9861296192,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-10%,5,10565.293659639436,14570.0,25752763.592180196,22617548.85437828,3135214.737801917,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-10%,6,11621.823025603378,14001.471122642106,24437920.930475324,23260396.95924504,1177523.9712302834,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-10%,7,12784.005328163716,12601.324006019999,23390941.72752255,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-10%,8,12185.967626915852,12522.97381323739,23141808.225825924,23043715.05267874,98093.17314718291,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-10%,9,10967.370864224267,11270.67643241403,19982757.307722524,19946316.23015218,36441.07757034525,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-10%,10,9870.633777801939,9966.496747752399,18832954.40821937,18832954.408219375,-3.725290298461914e-09,optimal
4,linear-6pc-0pc,linear,0.06,+/-10%,11,10857.697155582042,8969.847075403144,18667569.270551775,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-10%,12,11943.466871140383,8620.894483465,19469851.931779154,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-10%,13,13137.813558254435,10020.587397187348,21119883.95093681,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-10%,14,14451.594914079877,9893.67886638,21834999.5030353,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-10%,15,15896.754405487854,14384.66380967253,25845736.657374583,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-20%,1,15348.897357723628,15348.897357723628,19441749.017721158,19441749.017721128,2.9802322387695312e-08,optimal
4,linear-6pc-0pc,linear,0.06,+/-20%,2,12279.117886178858,11033.963124585563,17987084.209227093,17843361.10332753,143723.1058995612,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,3,9823.294308943041,8603.22023309482,19175229.73831931,18977354.13056311,197875.60775620118,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,4,7858.635447154473,10323.86427691395,22438451.912268497,19270039.27398057,3168412.638287928,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,5,9430.362536585371,14570.0,26508168.520501353,22288024.654647134,4220143.865854219,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,6,11316.435043902447,15680.33491651111,25742583.123644155,23774731.74924358,1967851.3744005747,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,7,13579.722052682939,12544.267928860001,23625513.587339435,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-20%,8,13264.858603825156,14014.939522627134,23776932.876732774,23502785.718880814,274147.1578519605,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,9,10611.886883060086,11211.951616925953,18948348.220175788,18866172.69207206,82175.52810372785,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,10,8489.509506448094,8666.008187087871,17506156.013398834,17495876.966259792,10279.047139041126,suboptimal
4,linear-6pc-0pc,linear,0.06,+/-20%,11,10187.411407737804,6932.806549333947,17812866.51796076,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-20%,12,12224.893689285256,8319.36786013,20305733.334459756,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-20%,13,14669.87242714232,12536.072382543764,23745667.71217234,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-20%,14,17603.846912570785,10678.86539092,23391114.382621314,,,infeasible
4,linear-6pc-0pc,linear,0.06,+/-20%,15,21124.616295084903,17334.57660034461,27466204.362111468,,,infeasible
4,invj-4pc-k1,inverse-j,0.04,NHF,1,45309.94500000001,45309.94500000001,123851580.92287189,123851580.92287189,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,2,0.0,0.0,101128698.26975858,101128698.26975858,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,3,0.0,0.0,105885016.9481945,105885016.9481945,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,4,0.0,0.0,112839669.47355805,112839669.47355805,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,5,14570.0,14570.0,127594780.34776253,127594780.34776253,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,6,18400.0,18400.0,123057356.07655126,123057356.07655126,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,7,32180.0,32180.0,123141526.15364125,123141526.15364125,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,8,14375.0,14375.0,112145219.94744305,112145219.94744305,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,9,0.0,0.0,105020695.53179747,105020695.53179747,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,10,0.0,0.0,109776862.58957663,109776862.58957663,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,11,0.0,3830.0,121117099.2161083,120315390.15183035,801709.0642779619,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NHF,12,0.0,7660.0,125549780.90087436,123946362.77231844,1603418.1285559237,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NHF,13,10740.0,37550.0,130626993.41662514,125609995.16041687,5016998.256208271,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NHF,14,10740.0,10740.0,106474837.92264684,106474837.92264684,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NHF,15,64480.0,19745.0,114634831.26976956,,,infeasible
4,invj-4pc-k1,inverse-j,0.04,NDY,1,10971.625034693245,10971.625034693245,108878343.58482903,108878343.58482905,-1.4901161193847656e-08,optimal
4,invj-4pc-k1,inverse-j,0.04,NDY,2,10971.625034693243,11194.648295091833,110419127.77653022,110419033.48773162,94.28879860043526,optimal
4,invj-4pc-k1,inverse-j,0.04,NDY,3,10971.625034693245,10890.986386586921,111496817.37389997,111496817.37389998,-1.4901161193847656e-08,optimal
4,invj-4pc-k1,inverse-j,0.04,NDY,4,10971.625034693245,11176.369022051924,113017547.2932305,113015355.5654182,2191.727812305093,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,5,10971.625034693252,10382.04999850172,113494919.30665931,113348708.67014094,146210.63651837409,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,6,10971.625034693247,10411.023219116438,113200927.02780169,112639170.08973296,561756.9380687326,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,7,10971.625034693247,10464.705807160555,114443803.11767124,114184733.32969753,259069.78797370195,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,8,10971.625034693247,11335.137043750357,115258528.01635997,115167402.86474948,91125.15161049366,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,9,10971.625034693248,10844.350212317882,115540499.1384134,115540308.48328398,190.65512941777706,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,10,10971.625034693248,11430.234031898734,115591027.28262343,115498502.01844648,92525.26417694986,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,11,10971.625034693254,10863.197853035219,114322189.34948394,114322189.34948394,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NDY,12,10971.625034693247,11063.923191450325,114015008.61443976,114015008.61443976,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,NDY,13,10971.625034693248,10809.967143472499,114543793.85023415,114517524.03887346,26269.811360687017,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,14,10971.625034693248,10610.735013278041,114631276.68570289,114603395.46590237,27881.219800516963,suboptimal
4,invj-4pc-k1,inverse-j,0.04,NDY,15,33424.9334131388,10679.0045943348,116220858.3751611,,,infeasible
4,invj-4pc-k1,inverse-j,0.04,-10%,1,13175.325676068622,13175.325676068622,112162470.59361011,112162470.59361011,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,-10%,2,11857.793108461761,11857.793108622936,112766685.59426837,112766685.59426835,1.4901161193847656e-08,optimal
4,invj-4pc-k1,inverse-j,0.04,-10%,3,10672.013797615587,10672.013798837288,112869853.51214072,112869853.5121407,1.4901161193847656e-08,optimal
4,invj-4pc-k1,inverse-j,0.04,-10%,4,9604.812417854031,9604.81241571165,115660508.03483276,115660508.03483276,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,-10%,5,14570.0,14570.0,117495531.09778094,117495531.09778093,1.4901161193847656e-08,optimal
4,invj-4pc-k1,inverse-j,0.04,-10%,6,13113.0,13953.038325822788,113629110.67653328,113506887.20171146,122223.47482182086,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,7,11801.699999999999,12649.756809299999,114759231.687029,114663125.65795039,96106.02907861769,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,8,10621.529999999999,12550.522161295354,115745064.15063877,115107543.71953057,637520.4311082065,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,9,9559.376999999995,11295.469944350109,114575909.09626243,114147710.0763628,428199.0198996216,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,10,8603.439299999996,10165.922950695402,112797578.0481729,112623528.57502897,174049.4731439352,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,11,7743.095369999995,9149.330656531663,112674504.86263396,112526208.6971001,148296.16553385556,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,12,6968.785832999996,8234.397595555,114667678.71766607,114452165.4155032,215513.30216287076,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,13,9058.244780570669,11249.429576031578,116924789.17068015,116598010.15610686,326779.01457329094,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,14,8152.420302513603,10124.4866168,115228297.38407446,114778606.42514415,449690.9589303136,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-10%,15,47211.1382187718,14172.543468140255,119399577.75016667,,,infeasible
4,invj-4pc-k1,inverse-j,0.04,-20%,1,15348.897357723577,15348.897357723577,114155817.59179154,114155817.59179153,1.4901161193847656e-08,optimal
4,invj-4pc-k1,inverse-j,0.04,-20%,2,12279.117886178861,12279.117884830286,113258546.2069168,113258546.2069168,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,-20%,3,9823.294308943088,9823.29430702275,112471764.36182809,112471764.3618281,-1.4901161193847656e-08,optimal
4,invj-4pc-k1,inverse-j,0.04,-20%,4,7858.635447154472,7858.6354456182,115063549.28891274,115063549.28891274,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,-20%,5,14570.0,14570.0,118586516.73046634,118586516.73046634,0.0,optimal
4,invj-4pc-k1,inverse-j,0.04,-20%,6,15490.921997874211,15680.33491651111,115214854.84452592,115209487.29618473,5367.5483411848545,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,7,12392.73759829937,12544.267928860001,115647982.06487569,115644943.31612793,3038.748747766018,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,8,9914.190078639496,14078.81473235628,117748266.43498726,116268497.81109443,1479768.6238928288,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,9,7931.352062911597,11263.0517883,114874970.15210724,114024732.89511254,850237.2569946945,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,10,6345.081650329278,9010.441427616894,112309763.10535944,111981267.93878178,328495.1665776521,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,11,5076.065320263421,7208.35313738,112731558.51818119,112495129.01081835,236429.50736284256,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,12,4060.8522562107396,7660.0,116301731.49159415,115553568.15185437,748163.3397397846,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,13,10740.0,14917.869934,119769904.85204825,119136684.50200556,633220.3500426859,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,14,9825.661915827037,11934.295950320002,115731911.8907813,115299829.07832034,432082.81246095896,suboptimal
4,invj-4pc-k1,inverse-j,0.04,-20%,15,54605.50110288046,16794.634621455843,120789165.3273227,,,infeasible
