landbase,discount_rate,flow_window,anchoring,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,solver_note
4,0.0,3,within-plan,10,10971.625034693247,11324.789324660014,242027554.83360645,241997354.77237198,30200.061234474182,suboptimal,
4,0.0,3,within-plan,11,10971.62503469325,10778.791801686513,241024571.111572,241002537.15888363,22033.952688366175,suboptimal,
4,0.0,3,within-plan,12,10971.62503469325,10566.65175882807,243189983.46579522,243129241.47739795,60741.98839727044,suboptimal,
4,0.0,3,within-plan,13,10971.625034693248,10789.777927505998,244399517.9846418,244383249.59800997,16268.386631816626,suboptimal,
4,0.0,3,within-plan,14,10971.625034693247,10539.513934000091,240524679.48353654,240311813.8218028,212865.66173374653,suboptimal,
4,0.0,3,within-plan,15,33424.93341313879,10293.701625578462,242131091.81882676,,,infeasible,
4,0.0,3,realized-history,1,10971.625034693245,10971.625034693245,229875497.1462052,229875497.1462052,0.0,optimal,ok
4,0.0,3,realized-history,2,10971.625034693245,10971.625034693245,233138870.64160335,233138870.64160335,0.0,optimal,ok
4,0.0,3,realized-history,3,10971.625034693247,10971.625034693245,234757158.1853787,234757158.1853787,0.0,optimal,ok
4,0.0,3,realized-history,4,10971.625034693248,10971.625034693247,237137407.70073804,237137407.70073804,0.0,optimal,ok
4,0.0,3,realized-history,5,10971.625034693248,10971.625034693245,237125213.24594054,237125213.24594054,0.0,optimal,ok
4,0.0,3,realized-history,6,10971.625034693247,10971.625034693245,234031397.44130263,234031397.44130263,0.0,optimal,ok
4,0.0,3,realized-history,7,10971.625034693245,10971.625034693245,237062789.06475884,237062789.06475884,0.0,optimal,ok
4,0.0,3,realized-history,8,10971.625034693248,11390.523530951245,239223342.3599024,239167376.14537105,55966.21453136206,suboptimal,ok
4,0.0,3,realized-history,9,10971.625034693257,11111.257866779244,240685158.9460491,,,infeasible,ok
4,0.0,3,realized-history,10,10971.625034693247,11157.802144141244,240548525.51410773,,,infeasible,ok
4,0.0,3,realized-history,11,10971.62503469325,11219.86118062391,237806462.32701486,,,infeasible,ok
4,0.0,3,realized-history,12,10971.62503469325,11162.9737305148,239304524.09882274,,,infeasible,ok
4,0.0,3,realized-history,13,10971.625034693248,11180.212351759983,241782319.8630585,,,infeasible,ok
4,0.0,3,realized-history,14,10971.625034693247,10398.360395239055,239726044.9870411,,,infeasible,relaxed_floor
4,0.0,3,realized-history,15,33424.93341313879,10947.563978646353,240497502.97748816,,,infeasible,ok
4,0.02,2,within-plan,1,11327.486249999998,11327.486249999998,55903625.959849074,55903625.95984908,-7.450580596923828e-09,optimal,
4,0.02,2,within-plan,2,11327.486249999998,11327.486249419117,57982692.03144166,57982692.03144166,0.0,optimal,
4,0.02,2,within-plan,3,11327.48625,11327.4862498709,60723682.74134879,60723682.74134879,0.0,optimal,
4,0.02,2,within-plan,4,11327.486250000004,11327.486249870899,63145730.4108384,63145730.41083841,-7.450580596923828e-09,optimal,
4,0.02,2,within-plan,5,11399.577453268877,11512.663450343944,64385112.50592111,64385112.50592111,0.0,optimal,
4,0.02,2,within-plan,6,11363.531851634438,11511.177697113277,64251627.481265105,64237731.8179957,13895.663269408047,suboptimal,
4,0.02,2,within-plan,7,11381.554652451676,11518.769384344429,64645329.351513356,64637825.90363014,7503.447883218527,suboptimal,
4,0.02,2,within-plan,8,11372.543252043059,11530.136743658506,65083818.64564487,65071922.26148487,11896.384160004556,suboptimal,
4,0.02,2,within-plan,9,11377.048952247367,11511.17769864,65396695.491004504,65394312.193001315,2383.2980031892657,suboptimal,
4,0.02,2,within-plan,10,11374.796102145217,11454.892251785035,64096827.071737945,64096827.071737945,0.0,optimal,
4,0.02,2,within-plan,11,11375.922527196288,11409.850288328977,64195802.28362645,64195802.28362645,0.0,optimal,
4,0.02,2,within-plan,12,11375.35931467075,11409.85028346,64785251.789057605,64785251.789057605,0.0,optimal,
4,0.02,2,within-plan,13,11375.64092093352,11475.611297589081,64416479.20939072,64416479.20939072,0.0,optimal,
4,0.02,2,within-plan,14,11375.500117802127,11526.215688325343,64168659.72078021,64154941.57348001,13718.147300198674,suboptimal,
4,0.02,2,within-plan,15,27886.81980301517,11456.93551827286,64823551.79778161,,,infeasible,
4,0.02,2,realized-history,1,11327.486249999998,11327.486249999998,55903625.959849074,55903625.95984908,-7.450580596923828e-09,optimal,ok
4,0.02,2,realized-history,2,11327.486249999998,11327.486249419117,57982692.03144166,,,infeasible,relaxed_floor
4,0.02,2,realized-history,3,11327.48625,11327.486249827869,60723682.741338134,60723682.741338134,0.0,optimal,ok
4,0.02,2,realized-history,4,11327.486250000004,11327.486249870899,63145730.41083841,63145730.41083841,0.0,optimal,ok
4,0.02,2,realized-history,5,11399.577453268877,11599.229445976316,64427604.04307679,64385559.07668324,42044.96639355272,suboptimal,ok
4,0.02,2,realized-history,6,11363.531851634438,11581.790020355449,64247534.24931159,64204788.54594939,42745.703362196684,suboptimal,ok
4,0.02,2,realized-history,7,11381.554652451676,11499.836937691163,64569732.074851036,,,infeasible,relaxed_floor
4,0.02,2,realized-history,8,11372.543252043059,11511.471404358472,65029223.34692324,,,infeasible,relaxed_floor
4,0.02,2,realized-history,9,11377.048952247367,11505.654171024817,65207119.966645725,,,infeasible,ok
4,0.02,2,realized-history,10,11374.796102145217,11467.701303796941,64547312.455704,,,infeasible,relaxed_floor
4,0.02,2,realized-history,11,11375.922527196288,11467.701301841145,64961106.96431745,,,infeasible,relaxed_floor
4,0.02,2,realized-history,12,11375.35931467075,11467.7012979825,65299763.1311734,,,infeasible,relaxed_floor
4,0.02,2,realized-history,13,11375.64092093352,11496.359844539998,64577287.794792704,64575150.95791182,2136.8368808850646,suboptimal,ok
4,0.02,2,realized-history,14,11375.500117802127,11511.471400940001,64356873.569013014,64349288.881212324,7584.687800690532,suboptimal,ok
4,0.02,2,realized-history,15,27886.81980301517,11549.785335068987,65083329.208677955,,,infeasible,ok
4,0.02,3,within-plan,1,11327.486249999998,11327.486249999998,55909390.631932646,55909390.631932646,0.0,optimal,
4,0.02,3,within-plan,2,11327.48625,11327.48625015081,57998918.52382944,57998918.52382944,0.0,optimal,
4,0.02,3,within-plan,3,11327.48625,11327.4862498709,60767660.6556907,60767660.655690715,-1.4901161193847656e-08,optimal,
4,0.02,3,within-plan,4,11327.486249999998,11327.486249870899,63171490.565104015,63171490.565104015,0.0,optimal,
4,0.02,3,within-plan,5,11421.285136785442,11512.68192872515,64390103.07184373,64390103.07184375,-2.2351741790771484e-08,optimal,
4,0.02,3,within-plan,6,11358.752545595144,11516.2708214809,64263779.03206135,64246795.67138374,16983.360677614808,suboptimal,
4,0.02,3,within-plan,7,11369.174644126866,11523.241120411167,64657526.46818116,64647396.57892562,10129.889255546033,suboptimal,
4,0.02,3,within-plan,8,11383.070775502483,11535.258612427991,65055001.86327119,65043024.128883235,11977.73438795656,suboptimal,
4,0.02,3,within-plan,9,11370.33265507484,11516.270822520004,65443213.374320336,65437200.35792012,6013.01640021801,suboptimal,
4,0.02,3,within-plan,10,11374.192691568063,11442.722543262791,64143028.96191588,64143028.96191588,0.0,optimal,
4,0.02,3,within-plan,11,11375.86537404845,11395.778534637913,64173796.6112134,64173796.6112134,0.0,optimal,
4,0.02,3,within-plan,12,11373.463573563782,11395.778532320002,64689757.607605815,64689757.607605815,0.0,optimal,
4,0.02,3,within-plan,13,11374.507213060097,11473.485518724652,64413499.23119018,64413499.231190175,7.450580596923828e-09,optimal,
4,0.02,3,within-plan,14,11374.612053557437,11531.586791695507,64181860.82470182,64168608.49077372,13252.333928100765,suboptimal,
4,0.02,3,within-plan,15,27889.30391052356,11468.188453078454,64832814.283286676,,,infeasible,
4,0.02,3,realized-history,1,11327.486249999998,11327.486249999998,55909390.631932646,55909390.631932646,0.0,optimal,ok
4,0.02,3,realized-history,2,11327.48625,11327.486250226215,57998918.5238498,57998918.5238498,0.0,optimal,ok
4,0.02,3,realized-history,3,11327.48625,11327.4862498709,60767660.65569069,,,infeasible,relaxed_floor
4,0.02,3,realized-history,4,11327.486249999998,11327.486249870899,63171490.565104015,,,infeasible,relaxed_floor
4,0.02,3,realized-history,5,11421.285136785442,11683.126600145506,64480048.74780327,64419556.57499978,60492.172803491354,suboptimal,ok
4,0.02,3,realized-history,6,11358.752545595144,11543.491110467503,64216204.78579614,64192266.3750227,23938.410773441195,suboptimal,ok
4,0.02,3,realized-history,7,11369.174644126866,11579.673629045612,64603169.77779531,,,infeasible,ok
4,0.02,3,realized-history,8,11383.070775502483,11499.747477841378,64952890.07253127,,,infeasible,relaxed_floor
4,0.02,3,realized-history,9,11370.33265507484,11476.327868219108,65322222.22374992,,,infeasible,relaxed_floor
4,0.02,3,realized-history,10,11374.192691568063,11427.970912607161,63919339.25591002,,,infeasible,relaxed_floor
4,0.02,3,realized-history,11,11375.86537404845,11376.244161601644,64037651.44868993,,,infeasible,relaxed_floor
4,0.02,3,realized-history,12,11373.463573563782,11376.244165675,64571594.895093724,,,infeasible,relaxed_floor
4,0.02,3,realized-history,13,11374.507213060097,11481.08174960519,64287964.40221346,64287964.40221346,0.0,optimal,ok
4,0.02,3,realized-history,14,11374.612053557437,11512.07659094,64019894.458653614,64013192.54553784,6701.913115777075,suboptimal,ok
4,0.02,3,realized-history,15,27889.30391052356,11499.685452472808,64721672.952149436,,,infeasible,ok
4,0.04,2,within-plan,1,11327.486249999989,11327.486249999989,24610841.414155573,24610841.414155573,0.0,optimal,
4,0.04,2,within-plan,2,11327.486249999987,11327.486249870899,25438338.93286552,25438338.93286552,0.0,optimal,
4,0.04,2,within-plan,3,11327.486250000022,11327.4862498709,27395582.44965121,27395582.44965121,0.0,optimal,
4,0.04,2,within-plan,4,11327.486249999998,11327.486249870899,29194426.533260193,29194426.53326019,3.725290298461914e-09,optimal,
4,0.04,2,within-plan,5,11577.539171642642,11502.630708982882,30587595.88316054,30587595.883160543,-3.725290298461914e-09,optimal,
4,0.04,2,within-plan,6,11452.51271082132,11503.811259687349,30608007.826437674,30608007.826437674,0.0,optimal,
4,0.04,2,within-plan,7,11515.025941231981,11494.688950013264,31043515.412991207,31043515.41299121,-3.725290298461914e-09,optimal,
4,0.04,2,within-plan,8,11483.769326026651,11477.80529979847,31288282.372100092,31288282.37210009,3.725290298461914e-09,optimal,
