landbase,discount_rate,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status
18,0.04,7,9906.056488922248,9906.056488922246,26994881.872360982,27071171.81592851,-76289.94356752932,optimal
18,0.04,8,9906.056488922246,9906.056514279906,27409262.64174713,27482711.71879043,-73449.07704330236,optimal
18,0.04,9,9906.056488922248,9906.056488922246,26947901.96701668,27015661.41704101,-67759.45002433285,optimal
18,0.04,10,9906.056488922248,9906.056488922248,26509998.740482807,26572792.3915729,-62793.65109009296,optimal
18,0.04,11,9906.056488922246,9906.056743444577,26076961.60562586,26129870.720039338,-52909.11441347748,optimal
18,0.04,12,9906.056488922246,9906.056488922246,25919416.433711823,25954690.130210433,-35273.69649861008,optimal
18,0.04,13,9906.056488922248,9906.05648892225,25397371.399758514,25416277.411172632,-18906.01141411811,optimal
18,0.04,14,9906.056488922248,9906.056089191,24880455.910204634,24880455.91004863,0.00015600398182868958,optimal
18,0.04,15,9906.056488922244,9539.583376261999,24251150.546877246,24135059.321971245,116091.22490600124,suboptimal
18,0.06,1,9906.056488922246,9906.056488922246,13196207.193225699,13245590.173272878,-49382.980047179386,optimal
18,0.06,2,9906.056488922246,9906.056488922248,13655295.970909927,13706976.380106153,-51680.409196225926,optimal
18,0.06,3,9906.056488922246,9906.056488922246,14572472.708470518,14628915.315785307,-56442.60731478967,optimal
18,0.06,4,9906.05648892225,9906.05648892225,15378980.143939683,15440185.87726672,-61205.73332703672,optimal
18,0.06,5,9906.05648892225,9906.05648892225,16155107.930229913,16222608.85468534,-67500.92445542663,optimal
18,0.06,6,9906.056488922248,9906.056488922248,16334998.592363602,16402278.364986643,-67279.77262304164,optimal
18,0.06,7,9906.056488922246,9906.056499755294,16462837.964755187,16529728.122955736,-66890.15820054896,optimal
18,0.06,8,9906.056488922246,9906.056488922246,16897051.904211584,16962910.820375033,-65858.91616344824,optimal
18,0.06,9,9906.056488922251,9906.056488922248,16677817.378731305,16740742.746096378,-62925.36736507341,optimal
18,0.06,10,9906.056488922248,9906.056488922248,16325814.34759989,16386312.222057244,-60497.874457353726,optimal
18,0.06,11,9906.056488922246,9906.056488922248,15986035.462647615,16040835.573977275,-54800.11132965982,optimal
18,0.06,12,9906.056488922248,9906.056488922246,15755457.022382183,15797523.503745982,-42066.48136379942,optimal
18,0.06,13,9906.056488922248,9906.056488922248,15491056.052533394,15516413.800568772,-25357.748035378754,optimal
18,0.06,14,9906.056488922246,9906.056485219,15066034.583847707,15066034.582937708,0.0009099990129470825,optimal
18,0.06,15,9906.056488922244,9906.056446906998,14367395.75806354,14367395.75806354,0.0,optimal
