landbase,discount_rate,flow_policy,flow_denominator,period,announced,realized,obj_free,obj_fixed,objective_gap,tail_status,announced_revenue,realized_revenue
2,0.04,+/-20%,volume,4,11355.326914736741,11355.326913743893,25516728.844717022,25516728.844717015,7.450580596923828e-09,optimal,12591733.242758697,12591733.241657745
2,0.04,+/-20%,volume,5,9084.261531789438,9084.261530495567,25244984.573244125,25244984.57324411,1.4901161193847656e-08,optimal,11127285.709781682,11127285.708196824
2,0.04,+/-20%,volume,6,7267.409225431509,7267.40922198275,26282805.97024611,26282805.970246106,3.725290298461914e-09,optimal,8901828.567825295,8901828.56360092
2,0.04,+/-20%,volume,7,8720.891070517826,8720.89107214,29999395.990045547,29999395.990045544,3.725290298461914e-09,optimal,10682194.281390373,10682194.28337737
2,0.04,+/-20%,volume,8,10465.069284621391,13719.09628022222,35029988.86454795,33900029.66528505,1129959.1992629021,suboptimal,15694880.479923548,20575074.139935937
2,0.04,+/-20%,volume,9,12558.083141545676,10975.277023400002,31333981.588335752,,,infeasible,16537392.12559545,13704272.090606032
2,0.04,+/-20%,volume,10,15069.69976985482,17028.510309938112,34284254.46555974,33572568.29452921,711686.1710305363,suboptimal,19315990.086060707,21826747.801911645
2,0.04,+/-20%,volume,11,14763.45281768174,13510.937510219353,28992917.458795793,,,infeasible,18673352.7233138,16932463.116816312
2,0.04,+/-20%,volume,12,11810.762254145444,10808.750007216437,26027617.059830725,,,infeasible,14466968.568912806,13334877.543104898
2,0.04,+/-20%,volume,13,9448.609803316333,8647.000001942532,25244520.094406456,,,infeasible,11573574.855130216,10591685.324931871
2,0.04,+/-20%,volume,14,8720.891070517824,7303.289681184999,26828894.378971104,,,infeasible,10682194.28139037,8945778.43443461
2,0.04,+/-20%,volume,15,10465.069284621391,12055.984490315783,31766818.37138714,31439413.774719298,327404.5966678411,suboptimal,15694880.479923548,17997423.097423308
2,0.04,+/-20%,revenue,1,22178.372880345214,25136.613328884378,34468247.23492968,33889093.35381875,579153.881110929,suboptimal,20020062.913280427,22361464.548312597
2,0.04,+/-20%,revenue,2,17742.698304276182,18465.01884970572,28790574.961769234,28730597.43948783,59977.522281404585,suboptimal,16872942.564925805,17155922.82705772
2,0.04,+/-20%,revenue,3,14194.158643420917,13050.0774309273,25535844.85774434,25308452.879538525,227391.97820581496,suboptimal,14354208.580388345,13549875.353960693
2,0.04,+/-20%,revenue,4,11355.326914736741,9165.76124509276,24317149.44749947,,,infeasible,12591733.242758697,10356646.431301834
2,0.04,+/-20%,revenue,5,9084.261531789438,7277.805107424454,25700515.246606477,,,infeasible,11127285.709781682,8914562.453649241
2,0.04,+/-20%,revenue,6,7267.409225431509,8726.951541547507,29193729.08616992,26032342.961799305,3161386.124370616,suboptimal,8901828.567825295,10697474.945245532
2,0.04,+/-20%,revenue,7,8720.891070517826,11959.34449282,33603640.444828026,29465776.581819292,4137863.863008734,suboptimal,10682194.281390373,14648966.523875369
2,0.04,+/-20%,revenue,8,10465.069284621391,13809.988964017793,35204910.32727143,34108843.060100585,1096067.2671708465,suboptimal,15694880.479923548,18748470.950861774
2,0.04,+/-20%,revenue,9,12558.083141545676,10608.57702317,33406621.705717072,,,infeasible,16537392.12559545,14998776.756921766
2,0.04,+/-20%,revenue,10,15069.69976985482,15767.903072539999,35067191.54885016,34875498.34795491,191693.20089524984,suboptimal,19315990.086060707,20071194.675092716
2,0.04,+/-20%,revenue,11,14763.45281768174,15062.172978198625,31853636.425139878,31811190.992984988,42445.43215489015,suboptimal,18673352.7233138,18997467.756540585
2,0.04,+/-20%,revenue,12,11810.762254145444,12141.34168914,28198550.285251293,28142375.331202805,56174.95404848829,suboptimal,14466968.568912806,15197974.210742347
2,0.04,+/-20%,revenue,13,9448.609803316333,10713.970034705457,26589384.818466052,26341680.939630903,247703.8788351491,suboptimal,11573574.855130216,13123510.947479676
2,0.04,+/-20%,revenue,14,8720.891070517824,8563.01849504,26292089.612064216,,,infeasible,10682194.28139037,10498808.758480377
2,0.04,+/-20%,revenue,15,10465.069284621391,9859.014196637669,28644372.0580957,,,infeasible,15694880.479923548,13908933.371647619
2,0.06,NHF,volume,1,81822.22750000001,81822.22750000001,40212923.24579972,40212923.24579972,0.0,optimal,69853542.91333094,69853542.91333094
2,0.06,NHF,volume,2,0.0,0.0,2161678.052664087,2161678.052664087,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,3,0.0,0.0,3876742.6768829226,3876742.6768829226,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,4,0.0,0.0,6942655.692985162,6942655.692985162,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,5,0.0,0.0,12440745.129105708,12440745.129105708,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,6,0.0,0.0,22279479.757735696,22279479.757735696,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,7,38300.0,38300.0,39899155.004314125,39899155.004314125,0.0,optimal,46913559.36784545,46913559.36784545
2,0.06,NHF,volume,8,14375.0,14375.0,24543199.868888933,24543199.868888933,0.0,optimal,21558759.026129402,21558759.026129402
2,0.06,NHF,volume,9,26850.0,26850.0,22394373.924861234,22394373.924861234,0.0,optimal,34415704.47529403,34415704.47529403
2,0.06,NHF,volume,10,0.0,0.0,5689208.483563077,5689208.483563077,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,11,0.0,0.0,10201518.596976295,10201518.596976295,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,12,0.0,0.0,18269366.08063409,18269366.08063409,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,13,38300.0,38300.0,32717652.16280172,32717652.16280172,0.0,optimal,46913559.36784545,46913559.36784545
2,0.06,NHF,volume,14,0.0,0.0,11678772.644198352,11678772.644198352,0.0,optimal,0.0,0.0
2,0.06,NHF,volume,15,14375.0,14375.0,20918352.491562452,20918352.491562452,0.0,optimal,21558759.026129402,21558759.026129402
2,0.06,NHF,revenue,1,81822.22750000001,81822.22750000001,40212923.24579972,40212923.24579972,0.0,optimal,69853542.91333094,69853542.91333094
2,0.06,NHF,revenue,2,0.0,0.0,2161678.052664087,2161678.052664087,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,3,0.0,0.0,3876742.6768829226,3876742.6768829226,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,4,0.0,0.0,6942655.692985162,6942655.692985162,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,5,0.0,0.0,12440745.129105708,12440745.129105708,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,6,0.0,0.0,22279479.757735696,22279479.757735696,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,7,38300.0,38300.0,39899155.004314125,39899155.004314125,0.0,optimal,46913559.36784545,46913559.36784545
2,0.06,NHF,revenue,8,14375.0,14375.0,24543199.868888933,24543199.868888933,0.0,optimal,21558759.026129402,21558759.026129402
2,0.06,NHF,revenue,9,26850.0,26850.0,22394373.924861234,22394373.924861234,0.0,optimal,34415704.47529403,34415704.47529403
2,0.06,NHF,revenue,10,0.0,0.0,5689208.483563077,5689208.483563077,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,11,0.0,0.0,10201518.596976295,10201518.596976295,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,12,0.0,0.0,18269366.08063409,18269366.08063409,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,13,38300.0,38300.0,32717652.16280172,32717652.16280172,0.0,optimal,46913559.36784545,46913559.36784545
2,0.06,NHF,revenue,14,0.0,0.0,11678772.644198352,11678772.644198352,0.0,optimal,0.0,0.0
2,0.06,NHF,revenue,15,14375.0,14375.0,20918352.491562452,20918352.491562452,0.0,optimal,21558759.026129402,21558759.026129402
2,0.06,NDY,volume,1,12071.547731161016,12071.547731161016,15298796.54310353,15298796.543103535,-5.587935447692871e-09,optimal,11497035.870282793,11497035.870282793
2,0.06,NDY,volume,2,12071.547731161016,12071.547731207917,15903715.560319318,15903715.560319327,-9.313225746154785e-09,optimal,11348642.089907162,11348642.090242878
2,0.06,NDY,volume,3,12071.547731161023,11954.774712714352,16933397.201402627,16933397.201402638,-1.1175870895385742e-08,optimal,12375706.061126841,12187087.504968172
2,0.06,NDY,volume,4,12071.547731161023,11874.044437426946,18018553.17845343,,,infeasible,13580691.579821687,13451822.192250732
2,0.06,NDY,volume,5,12071.547731161021,11859.183263141686,18828382.98756355,,,infeasible,15061537.11928368,14563896.34963349
2,0.06,NDY,volume,6,12071.547731161025,11817.535721059437,19070366.23438203,,,infeasible,14919462.796840236,14751067.678285666
2,0.06,NDY,volume,7,12071.547731161032,11708.919733880772,19213672.58786272,,,infeasible,14786403.946412614,14359511.616014043
2,0.06,NDY,volume,8,12071.547731161027,11603.500488881798,20106567.59585276,,,infeasible,16761835.471059836,17242238.201932907
2,0.06,NDY,volume,9,12071.547731161027,11603.500489438979,18770014.242009297,,,infeasible,16761835.471059836,15176700.837043343
2,0.06,NDY,volume,10,12071.547731161027,11603.500489678256,18437408.976682693,,,infeasible,15121222.327968292,14571054.433031222
2,0.06,NDY,volume,11,12071.547731161027,11603.449067624573,18448294.426240176,,,infeasible,15186116.089716401,14501957.164712701
2,0.06,NDY,volume,12,12071.547731161027,11596.488375101435,18526113.95036576,,,infeasible,15059986.201052677,14568753.312489003
2,0.06,NDY,volume,13,12071.547731161027,11594.493709323293,18611532.66677973,,,infeasible,15136295.1551069,14285857.850901011
2,0.06,NDY,volume,14,12071.547731161023,11594.811770628883,19004829.29563901,,,infeasible,14955616.991563695,14551708.297934558
2,0.06,NDY,volume,15,12071.547731161027,11523.137384132035,19507306.119232032,,,infeasible,16761835.471059836,15454214.698999956
2,0.06,NDY,revenue,1,12071.547731161016,17133.27354882752,18267823.927706666,16162276.560938433,2105547.3667682335,suboptimal,11497035.870282793,14447941.401263438
2,0.06,NDY,revenue,2,12071.547731161016,15084.689229309364,18268108.113792773,16942871.920566995,1325236.1932257786,suboptimal,11348642.089907162,14447941.400972148
2,0.06,NDY,revenue,3,12071.547731161023,13389.927954904055,18270590.08970305,17653507.489417892,617082.6002851576,suboptimal,12375706.061126841,14447941.402548844
2,0.06,NDY,revenue,4,12071.547731161023,12665.341849896498,18267309.34825579,18004931.99980525,262377.3484505415,suboptimal,13580691.579821687,14447941.398478175
2,0.06,NDY,revenue,5,12071.547731161021,11780.04142379485,18268890.709004637,,,infeasible,15061537.11928368,14447941.396619435
2,0.06,NDY,revenue,6,12071.547731161025,11353.034049321206,18271174.092569597,,,infeasible,14919462.796840236,14447941.401238909
2,0.06,NDY,revenue,7,12071.547731161032,11775.91484376474,18271290.256861277,,,infeasible,14786403.946412614,14447941.404288966
2,0.06,NDY,revenue,8,12071.547731161027,11138.8969422,18276365.780547637,,,infeasible,16761835.471059836,14447941.401645187
2,0.06,NDY,revenue,9,12071.547731161027,10588.833913589999,18285478.142338783,,,infeasible,16761835.471059836,14447941.402231636
2,0.06,NDY,revenue,10,12071.547731161027,10398.91468249,18300345.453816954,,,infeasible,15121222.327968292,14447941.407517811
2,0.06,NDY,revenue,11,12071.547731161027,11651.02581184,18325875.19166123,,,infeasible,15186116.089716401,14447941.393164705
2,0.06,NDY,revenue,12,12071.547731161027,11332.414815799999,18367253.624084424,,,infeasible,15059986.201052677,14447941.405514447
2,0.06,NDY,revenue,13,12071.547731161027,11775.91483782,18445878.112816248,,,infeasible,15136295.1551069,14447941.396669136
2,0.06,NDY,revenue,14,12071.547731161023,11616.691452437204,18587687.769383684,,,infeasible,14955616.991563695,14697120.801461011
2,0.06,NDY,revenue,15,12071.547731161027,11444.908704979149,18588535.29651515,,,infeasible,16761835.471059836,14697120.802053984
2,0.06,-10%,volume,1,17462.523929750576,17462.523929750576,18982784.26035489,18982784.260354895,-3.725290298461914e-09,optimal,15294118.114747029,15294118.114747029
2,0.06,-10%,volume,2,15716.271536775519,15716.271537085877,18702676.86784036,18702676.86784034,2.2351741790771484e-08,optimal,15613130.879021091,15613130.879385091
2,0.06,-10%,volume,3,14144.644383097966,14144.644382672941,17881505.641343273,17881505.641343273,0.0,optimal,14360175.716454856,14360175.716019439
2,0.06,-10%,volume,4,12730.179944788171,12730.179946958455,17666185.23250405,17666185.23250405,0.0,optimal,14485459.724299895,14485459.727087345
2,0.06,-10%,volume,5,11457.161950309353,11457.161950500684,17154805.79114518,17154805.79114518,0.0,optimal,14033844.578142501,14033844.578376861
2,0.06,-10%,volume,6,10311.44575527841,10311.4457544765,16691184.101970289,16691184.101970289,0.0,optimal,12630460.120328242,12630460.119345983
2,0.06,-10%,volume,7,9280.301179750582,9280.301178540001,17259838.328143105,17259838.328143105,0.0,optimal,11367414.108295433,11367414.106812596
2,0.06,-10%,volume,8,8352.271061775524,8352.271064490002,19544953.079469327,19544953.07946933,-3.725290298461914e-09,optimal,12347450.910597265,12347450.913483234
2,0.06,-10%,volume,9,14650.720633147288,14650.72063835,22658041.8069636,22658041.8069636,0.0,optimal,19779710.22010234,19779710.226914115
2,0.06,-10%,volume,10,14377.859048340164,14377.859048663959,20796473.034263726,20796473.03426373,-3.725290298461914e-09,optimal,18370234.17791026,18370234.178044576
2,0.06,-10%,volume,11,12940.073143506146,12940.073144715952,18874889.796676192,18874889.796676192,0.0,optimal,16100035.072587974,16100035.073797142
2,0.06,-10%,volume,12,11646.065829155534,11646.065828526851,17705659.871380605,17705659.871380605,0.0,optimal,14783836.408613872,14783836.408378819
2,0.06,-10%,volume,13,10481.459246239983,10481.459245148426,16926781.050241824,16926781.050241824,0.0,optimal,12838709.154311543,12838709.152974498
2,0.06,-10%,volume,14,9433.313321615971,9433.313321285,17476904.06717698,17476904.06717698,0.0,optimal,11554838.238880372,11554838.238474967
2,0.06,-10%,volume,15,15679.285086841748,11821.888817448824,19745782.742879067,,,infeasible,21322289.225322608,16597375.676855668
2,0.06,-10%,revenue,1,17462.523929750576,21607.371101161556,20629017.890504837,19694593.41347029,934424.4770345464,suboptimal,15294118.114747029,18112129.732910275
2,0.06,-10%,revenue,2,15716.271536775519,17078.694887770132,18832797.084435035,18669576.92008346,163220.16435157508,suboptimal,15613130.879021091,16300916.759854253
2,0.06,-10%,revenue,3,14144.644383097966,13615.741689594119,17428125.799818784,17387462.885778848,40662.91403993592,suboptimal,14360175.716454856,14670825.08823156
2,0.06,-10%,revenue,4,12730.179944788171,11602.740894848668,16531197.773822442,,,infeasible,14485459.724299895,13203742.575380202
2,0.06,-10%,revenue,5,11457.161950309353,9573.767346376384,16404360.33646632,,,infeasible,14033844.578142501,11883368.322666304
2,0.06,-10%,revenue,6,10311.44575527841,8343.91159099629,17497001.602028344,,,infeasible,12630460.120328242,10695031.489151163
2,0.06,-10%,revenue,7,9280.301179750582,14765.752113140003,20640953.371212706,18085218.284534827,2555735.086677879,suboptimal,11367414.108295433,18086527.111506082
2,0.06,-10%,revenue,8,8352.271061775524,12675.139052830002,18881751.182675254,16994719.540411633,1887031.642263621,suboptimal,12347450.910597265,16291619.423720725
2,0.06,-10%,revenue,9,14650.720633147288,10654.57751507,17525075.37389689,,,infeasible,19779710.22010234,14662457.47689619
2,0.06,-10%,revenue,10,14377.859048340164,9488.897504659999,16724194.968165714,,,infeasible,18370234.17791026,13196211.727357749
2,0.06,-10%,revenue,11,12940.073143506146,9491.62495044,16756516.99026387,,,infeasible,16100035.072587974,11876590.562865913
2,0.06,-10%,revenue,12,11646.065829155534,8339.15259414,18129431.91202842,,,infeasible,14783836.408613872,10688931.517851166
2,0.06,-10%,revenue,13,10481.459246239983,15453.234584534277,21780672.39118647,19489030.85119986,2291641.5399866067,suboptimal,12838709.154311543,19127631.1211811
2,0.06,-10%,revenue,14,9433.313321615971,13637.737145019979,19880585.059922647,18013407.71297775,1867177.3469448984,suboptimal,11554838.238880372,17214868.008940056
2,0.06,-10%,revenue,15,15679.285086841748,11947.119386571638,18389868.468264714,,,infeasible,21322289.225322608,15493381.20921156
2,0.06,-20%,volume,1,22178.37288034521,22178.37288034521,21635370.84992365,21635370.849923655,-3.725290298461914e-09,optimal,20168901.566127308,20168901.566127308
2,0.06,-20%,volume,2,17742.69830427617,17742.69830407537,18575015.119298697,18575015.119298697,0.0,optimal,16803853.1798109,16803853.179805506
2,0.06,-20%,volume,3,14194.158643420938,14194.158643694716,16463767.076289093,16463767.076289088,5.587935447692871e-09,optimal,14248914.802054295,14248914.802329129
2,0.06,-20%,volume,4,11355.326914736752,11355.326916973956,15240032.764262881,15240032.764262881,0.0,optimal,12591733.24275871,12591733.245239507
2,0.06,-20%,volume,5,9084.261531789403,9084.261528904275,14702833.25573388,14702833.255733881,-1.862645149230957e-09,optimal,11127285.709781641,11127285.706247656
2,0.06,-20%,volume,6,7267.4092254315265,7267.409221982751,15202506.836879853,15202506.836879853,0.0,optimal,8901828.567825317,8901828.563600922
2,0.06,-20%,volume,7,5813.92738034522,5813.92738398,18320254.801499084,18320254.801499084,0.0,optimal,7121462.854260252,7121462.858712483
2,0.06,-20%,volume,8,15596.578741697804,15596.57873746,25692727.124174956,25692727.124174956,0.0,optimal,23055067.298221774,23055067.293030903
2,0.06,-20%,volume,9,16959.30906544661,16959.30905664,22957006.36134655,22957006.361346543,7.450580596923828e-09,optimal,21135638.166065566,21135638.154974833
2,0.06,-20%,volume,10,14988.25698764949,14988.256988164105,19974619.49606781,19974619.49606781,0.0,optimal,19211598.62520319,19211598.625862807
2,0.06,-20%,volume,11,11990.60559011959,11990.605592052301,16562479.845000332,16562479.845000332,0.0,optimal,14999719.769454323,14999719.772335093
2,0.06,-20%,volume,12,9592.484472095677,9592.484473048784,14665837.590809714,14665837.590809714,0.0,optimal,11749806.521326272,11749806.52249373
