landbase,discount_rate,flow_policy,flow_denominator,period,projected_mcf,realized_mcf,projected_revenue,realized_revenue
9,0.0,NDY,revenue,12,9158.19484452082,8289.365028458005,12225298.19043162,10837352.622107295
9,0.0,NDY,revenue,13,9158.19484452082,8178.539626149626,12611657.502337921,10828120.465565927
9,0.0,NDY,revenue,14,9158.194844520822,8410.173986059175,12352253.541337632,10870624.338178847
9,0.0,NDY,revenue,15,34295.670239957566,8434.512382573395,45755627.0178559,11040566.621815145
9,0.0,-10%,volume,1,4457.882376636542,4457.882376636542,3667526.532522761,3667526.532522761
9,0.0,-10%,volume,2,4012.094138972888,2533.0924983241666,3765222.5766856247,2302021.87269704
9,0.0,-10%,volume,3,14759.61360836362,6325.521534590046,15391821.767940484,6586826.4380265605
9,0.0,-10%,volume,4,13283.65224752726,9193.236357872951,15888003.733666789,11400346.902165238
9,0.0,-10%,volume,5,11955.287022774537,14855.549905407486,16678514.613388605,20177619.48514966
9,0.0,-10%,volume,6,10759.758320497082,13004.269900074407,14384029.8285883,17229221.480592594
9,0.0,-10%,volume,7,9683.782488447374,11421.822855896009,13294516.818896556,15181189.274657136
9,0.0,-10%,volume,8,8715.404239602638,10573.031915825532,11380963.208982123,13958140.986455878
9,0.0,-10%,volume,9,7843.863815642371,9320.307530821274,9607926.130246298,12194868.183521882
9,0.0,-10%,volume,10,7059.477434078134,6932.28666047707,9250781.971098281,9434891.772774382
9,0.0,-10%,volume,11,6353.529690670321,7981.978135661308,8498041.51796149,10915744.694037719
9,0.0,-10%,volume,12,5718.1767216032895,5972.398744796545,7410681.277541565,7815401.3777414225
9,0.0,-10%,volume,13,5146.35904944296,7845.680267127631,7198264.501247868,10229212.782310039
9,0.0,-10%,volume,14,4631.723144498665,5384.155084270278,6300489.131336954,7029987.959283054
9,0.0,-10%,volume,15,50188.71448993808,11819.88236243438,67046122.05346055,15347179.43845918
9,0.0,-10%,revenue,1,4457.882376636542,3824.872534671592,3667526.532522761,3146745.544015361
9,0.0,-10%,revenue,2,4012.094138972888,3193.6215935574996,3765222.5766856247,2902297.001136242
9,0.0,-10%,revenue,3,14759.61360836362,4067.1585472812176,15391821.767940484,4412813.535273799
9,0.0,-10%,revenue,4,13283.65224752726,11138.540098423988,15888003.733666789,13537806.953631584
9,0.0,-10%,revenue,5,11955.287022774537,14521.502747317485,16678514.613388605,19676635.68100179
9,0.0,-10%,revenue,6,10759.758320497082,13088.435967143878,14384029.8285883,17443733.232537344
9,0.0,-10%,revenue,7,9683.782488447374,11630.13963346378,13294516.818896556,15498019.372089332
9,0.0,-10%,revenue,8,8715.404239602638,11472.066420725956,11380963.208982123,15037651.941015577
9,0.0,-10%,revenue,9,7843.863815642371,8794.6688113435,9607926.130246298,11712266.29593822
9,0.0,-10%,revenue,10,7059.477434078134,6922.914303327457,9250781.971098281,9374747.314986218
9,0.0,-10%,revenue,11,6353.529690670321,7169.225454574364,8498041.51796149,9557333.492220178
9,0.0,-10%,revenue,12,5718.1767216032895,6702.480925088818,7410681.277541565,8791606.243620763
9,0.0,-10%,revenue,13,5146.35904944296,5023.640336811,7198264.501247868,6619749.413817825
9,0.0,-10%,revenue,14,4631.723144498665,4059.9980587094997,6300489.131336954,5257595.748119583
9,0.0,-10%,revenue,15,50188.71448993808,11718.514629556435,67046122.05346055,15462362.287367651
9,0.0,-20%,volume,1,3268.3127637746816,3268.3127637746816,2688860.4868866703,2688860.4868866703
9,0.0,-20%,volume,2,2614.6502110197453,2795.2486989124995,2427443.121626278,2540263.985141315
9,0.0,-20%,volume,3,12103.046106203825,2671.271922345,12652504.90645926,2839816.859872437
9,0.0,-20%,volume,4,11390.262107194656,7581.378497743988,13561056.65662655,9287662.52573244
9,0.0,-20%,volume,5,16639.95967651076,20734.72979839648,22913542.364304774,27874894.009416737
9,0.0,-20%,volume,6,13311.967741208604,13875.53848764067,17522590.286520883,18420673.857277356
9,0.0,-20%,volume,7,10649.574192966887,10541.120426429343,14662530.364826124,13892656.43654006
9,0.0,-20%,volume,8,8519.659354373509,10205.074533690326,11106503.845787358,13573957.908234615
9,0.0,-20%,volume,9,6815.7274834988075,7185.049790803273,8348564.906845357,9367068.671344966
9,0.0,-20%,volume,10,5452.581986799048,6397.7379904,7191100.822634503,8823377.280524239
9,0.0,-20%,volume,11,4362.0655894392385,10428.837428163737,5722887.063104373,13552447.269440858
9,0.0,-20%,volume,12,3489.6524715513915,6387.946464364501,4582725.449042975,8871437.200138781
9,0.0,-20%,volume,13,2791.7219772411127,4288.474309883884,3838987.7784880474,5592011.972712841
9,0.0,-20%,volume,14,4184.43594789896,5910.06638751828,5781466.2304172255,7766201.7549987035
9,0.0,-20%,volume,15,58772.47554406972,8806.598090380443,78369252.53033671,11286887.469222102
9,0.0,-20%,revenue,1,3268.3127637746816,3428.0752543676126,2688860.4868866703,2820298.044822772
9,0.0,-20%,revenue,2,2614.6502110197453,2631.1545236324996,2427443.121626278,2391138.605421999
9,0.0,-20%,revenue,3,12103.046106203825,2671.271922345,12652504.90645926,2839816.859872437
9,0.0,-20%,revenue,4,11390.262107194656,7581.378497743988,13561056.65662655,9287662.52573244
9,0.0,-20%,revenue,5,16639.95967651076,20514.272300242927,22913542.364304774,27592316.724283934
9,0.0,-20%,revenue,6,13311.967741208604,14207.790056406993,17522590.286520883,18935597.021471955
9,0.0,-20%,revenue,7,10649.574192966887,10173.7195862884,14662530.364826124,13404223.763923489
9,0.0,-20%,revenue,8,8519.659354373509,9876.433692829141,11106503.845787358,12913998.903431352
9,0.0,-20%,revenue,9,6815.7274834988075,8135.3888462509085,8348564.906845357,10835101.822195992
9,0.0,-20%,revenue,10,5452.581986799048,5713.868087814545,7191100.822634503,7608771.689861464
9,0.0,-20%,revenue,11,4362.0655894392385,4472.3172389394995,5722887.063104373,6078141.30560877
9,0.0,-20%,revenue,12,3489.6524715513915,10267.507050749045,4582725.449042975,13762499.285027532
9,0.0,-20%,revenue,13,2791.7219772411127,7709.031728978736,3838987.7784880474,10180343.547118843
9,0.0,-20%,revenue,14,4184.43594789896,4803.752178142,5781466.2304172255,6321023.303481458
9,0.0,-20%,revenue,15,58772.47554406972,7399.491822466228,78369252.53033671,9367008.540910713
9,0.0,+/-10%,volume,1,7834.699565732379,7834.699565732379,6572140.958316153,6572140.958316153
9,0.0,+/-10%,volume,2,8618.169522305614,8585.935349875173,8085075.1272820635,8211058.0479514105
9,0.0,+/-10%,volume,3,9479.986474536176,9251.465885832034,9764654.213863172,10090506.687304754
9,0.0,+/-10%,volume,4,10427.98512198979,9192.089408162728,12436632.321585383,11189235.639344636
9,0.0,+/-10%,volume,5,11470.783634188772,11519.87779069735,15907972.27994675,15853681.437972996
9,0.0,+/-10%,volume,6,10323.705270769893,10235.945768220909,13888951.656899083,13528091.033043686
9,0.0,+/-10%,volume,7,9291.334743692903,9871.509583839445,12847816.646145891,13018896.41358534
9,0.0,+/-10%,volume,8,8362.201269323617,9343.43979369587,11254269.172296897,11874982.413073933
9,0.0,+/-10%,volume,9,8751.572537584918,8729.006197257462,10719775.92177535,11376153.007794218
9,0.0,+/-10%,volume,10,9626.72979134341,8181.082106340282,12737592.982603077,10969369.696325874
9,0.0,+/-10%,volume,11,10589.402770477756,7022.5275019165265,14407197.490197198,9472737.223915458
9,0.0,+/-10%,volume,12,11648.343047525532,9766.801975551274,15414508.471420545,13247855.476661991
9,0.0,+/-10%,volume,13,12813.177352278077,8812.503271349431,16981774.37121824,11534254.274093403
9,0.0,+/-10%,volume,14,14094.495087505891,8679.572301531309,19459716.299271673,11238207.638896253
9,0.0,+/-10%,volume,15,15503.944596256479,9621.122155058129,20097103.64615117,12528246.82649785
9,0.0,+/-10%,revenue,1,7834.699565732379,9871.897745999893,6572140.958316153,8377855.153810018
9,0.0,+/-10%,revenue,2,8618.169522305614,9343.635385415771,8085075.1272820635,9212905.195850736
9,0.0,+/-10%,revenue,3,9479.986474536176,9351.810352263392,9764654.213863172,10165679.718892938
9,0.0,+/-10%,revenue,4,10427.98512198979,9026.115901921727,12436632.321585383,10989815.826023253
9,0.0,+/-10%,revenue,5,11470.783634188772,10405.986122325454,15907972.27994675,13968629.465511966
9,0.0,+/-10%,revenue,6,10323.705270769893,9678.211556903736,13888951.656899083,12864716.964395564
9,0.0,+/-10%,revenue,7,9291.334743692903,9293.548803653834,12847816.646145891,12279523.85092152
9,0.0,+/-10%,revenue,8,8362.201269323617,9349.595807337015,11254269.172296897,12031380.22243419
9,0.0,+/-10%,revenue,9,8751.572537584918,8683.521476952712,10719775.92177535,11451281.254497994
9,0.0,+/-10%,revenue,10,9626.72979134341,8361.334743869382,12737592.982603077,10978136.050465576
9,0.0,+/-10%,revenue,11,10589.402770477756,7632.89364576545,14407197.490197198,10216924.00373148
9,0.0,+/-10%,revenue,12,11648.343047525532,8795.060196869486,15414508.471420545,11604111.65428759
9,0.0,+/-10%,revenue,13,12813.177352278077,9099.349563715425,16981774.37121824,12315220.80832478
9,0.0,+/-10%,revenue,14,14094.495087505891,9599.535981859455,19459716.299271673,12734811.24980367
9,0.0,+/-10%,revenue,15,15503.944596256479,9472.203986712331,20097103.64615117,11961978.099249419
9,0.0,+/-20%,volume,1,6518.43550641722,6518.43550641722,5362755.934435622,5362755.934435622
9,0.0,+/-20%,volume,2,7822.122607700662,7666.996751461516,7374760.84290757,7322899.868636371
9,0.0,+/-20%,volume,3,9386.547129240793,8381.10336014515,9752335.345663462,9288694.45629432
9,0.0,+/-20%,volume,4,11263.856555088949,9223.13743301049,13420613.268018812,11109290.125029085
9,0.0,+/-20%,volume,5,13516.627866106732,14614.596398003392,18475186.264949627,19421784.1222136
9,0.0,+/-20%,volume,6,12008.059176903747,12501.091532394728,16408837.34779093,16437149.101513773
9,0.0,+/-20%,volume,7,9606.447341522997,8879.33444458724,12992157.545413483,12028993.965042405
9,0.0,+/-20%,volume,8,7983.40124227421,10474.653283436732,10622780.807735913,13825122.385740831
9,0.0,+/-20%,volume,9,6386.720993819367,8592.690423648637,7823076.096851431,11269169.825189307
9,0.0,+/-20%,volume,10,7625.847706147975,7519.413002573836,10086512.400579074,10043657.12900631
9,0.0,+/-20%,volume,11,9151.017247377567,6071.021044932908,12374252.510661133,7954829.052784165
9,0.0,+/-20%,volume,12,10981.220696853079,7522.775244071776,14348095.860829972,10263277.743255747
9,0.0,+/-20%,volume,13,13177.464836223693,9243.548413875,17411095.631623108,12142244.531641044
9,0.0,+/-20%,volume,14,15812.957803468433,12305.7133981423,21250054.42960242,16167353.40653374
9,0.0,+/-20%,volume,15,18975.54936416212,9359.811727062646,25650243.01918419,12135361.384089924
9,0.0,+/-20%,revenue,1,6518.43550641722,7956.464174217131,5362755.934435622,6674036.983645102
9,0.0,+/-20%,revenue,2,7822.122607700662,8386.32740502178,7374760.84290757,8041743.08114805
9,0.0,+/-20%,revenue,3,9386.547129240793,8506.804939053487,9752335.345663462,9388050.99673137
9,0.0,+/-20%,revenue,4,11263.856555088949,8772.191831377795,13420613.268018812,10804496.247955533
9,0.0,+/-20%,revenue,5,13516.627866106732,13659.338910616443,18475186.264949627,18378674.826664146
9,0.0,+/-20%,revenue,6,12008.059176903747,11447.102009016591,16408837.34779093,15120246.90178148
9,0.0,+/-20%,revenue,7,9606.447341522997,9127.711085627641,12992157.545413483,12137072.054897552
9,0.0,+/-20%,revenue,8,7983.40124227421,9614.362818054919,10622780.807735913,12500497.381441541
9,0.0,+/-20%,revenue,9,6386.720993819367,8309.279292550049,7823076.096851431,10941060.64137221
9,0.0,+/-20%,revenue,10,7625.847706147975,7292.142628964255,10086512.400579074,9702970.953210488
9,0.0,+/-20%,revenue,11,9151.017247377567,7839.58505251962,12374252.510661133,10572976.025484717
9,0.0,+/-20%,revenue,12,10981.220696853079,8042.861829554001,14348095.860829972,10474184.748694442
9,0.0,+/-20%,revenue,13,13177.464836223693,10334.938312617502,17411095.631623108,13449456.233699072
9,0.0,+/-20%,revenue,14,15812.957803468433,8636.754020488368,21250054.42960242,11411537.529958606
9,0.0,+/-20%,revenue,15,18975.54936416212,10013.767405348017,25650243.01918419,13250125.329424055
9,0.02,NHF,volume,1,33076.6446442275,33076.6446442275,29063886.635877654,29063886.635877654
9,0.02,NHF,volume,2,6533.1359466195,6533.1359466195,6523916.055100378,6523916.055100378
9,0.02,NHF,volume,3,6844.3201562745,6533.1359466195,7518846.669581782,7206462.018789262
9,0.02,NHF,volume,4,5471.7324408195,5853.5306853645,6614351.110065229,7037720.836358631
9,0.02,NHF,volume,5,6868.333314101999,6868.333314101999,9210435.305636816,9210435.305636816
9,0.02,NHF,volume,6,5659.8903350294995,5659.8903350294995,7503019.764350996,7503019.764350996
9,0.02,NHF,volume,7,11247.3903193845,11247.390319384498,14347132.35531376,14347132.35531376
9,0.02,NHF,volume,8,11882.587686026996,11882.587686026996,15899685.52991911,15899685.52991911
9,0.02,NHF,volume,9,15129.8464488645,14818.6622392095,19976444.855147175,19595276.215617515
9,0.02,NHF,volume,10,5836.8640187445,6148.0482283995,7853960.925855551,8235129.565385209
9,0.02,NHF,volume,11,6689.0569988145,7311.425418124499,8897809.645525917,9660146.924585234
9,0.02,NHF,volume,12,6112.302614464499,5659.8903350294995,8057178.2586072935,7503019.764350996
9,0.02,NHF,volume,13,10404.188567359499,11889.495580744499,13490774.874529317,15310123.144814286
9,0.02,NHF,volume,14,7639.4955926445,5659.8903350294995,9927832.526179202,7503019.764350996
9,0.02,NHF,volume,15,12575.570140226995,11882.587686026996,16748517.736341745,15899685.52991911
9,0.02,NHF,revenue,1,33076.6446442275,33076.6446442275,29063886.635877654,29063886.635877654
9,0.02,NHF,revenue,2,6533.1359466195,6533.1359466195,6523916.055100378,6523916.055100378
9,0.02,NHF,revenue,3,6844.3201562745,6533.1359466195,7518846.669581782,7206462.018789262
9,0.02,NHF,revenue,4,5471.7324408195,5853.5306853645,6614351.110065229,7037720.836358631
9,0.02,NHF,revenue,5,6868.333314101999,6868.333314101999,9210435.305636816,9210435.305636816
9,0.02,NHF,revenue,6,5659.8903350294995,5659.8903350294995,7503019.764350996,7503019.764350996
9,0.02,NHF,revenue,7,11247.3903193845,11247.390319384498,14347132.35531376,14347132.35531376
9,0.02,NHF,revenue,8,11882.587686026996,11882.587686026996,15899685.52991911,15899685.52991911
9,0.02,NHF,revenue,9,15129.8464488645,14818.6622392095,19976444.855147175,19595276.215617515
9,0.02,NHF,revenue,10,5836.8640187445,6148.0482283995,7853960.925855551,8235129.565385209
9,0.02,NHF,revenue,11,6689.0569988145,7311.425418124499,8897809.645525917,9660146.924585234
9,0.02,NHF,revenue,12,6112.302614464499,5659.8903350294995,8057178.2586072935,7503019.764350996
9,0.02,NHF,revenue,13,10404.188567359499,11889.495580744499,13490774.874529317,15310123.144814286
9,0.02,NHF,revenue,14,7639.4955926445,5659.8903350294995,9927832.526179202,7503019.764350996
9,0.02,NHF,revenue,15,12575.570140226995,11882.587686026996,16748517.736341745,15899685.52991911
9,0.02,NDY,volume,1,11011.3528626028,11011.3528626028,9495722.009142557,9495722.009142557
9,0.02,NDY,volume,2,11011.3528626028,10768.441791330635,10315311.456667107,10190091.319194308
9,0.02,NDY,volume,3,11011.352862602798,10673.637182071536,11447194.42433165,11433328.654360373
9,0.02,NDY,volume,4,11011.3528626028,10479.035165951755,13539817.816359416,12680949.103584755
9,0.02,NDY,volume,5,11011.352862602798,10314.291656793423,15422656.882894564,14235943.547703553
9,0.02,NDY,volume,6,11011.3528626028,10138.488345800088,15088218.635503273,13587741.839626241
9,0.02,NDY,volume,7,11011.352862602798,9959.096164376113,15027009.144233268,13270444.717254683
9,0.02,NDY,volume,8,11011.3528626028,9836.725384925863,14197210.958960589,13141174.685440164
9,0.02,NDY,volume,9,11011.352862602804,9636.606217752475,12022889.907229228,12671730.327616341
9,0.02,NDY,volume,10,11011.352862602802,9469.570093046137,9601808.191773582,12234276.875609629
9,0.02,NDY,volume,11,11011.352862602802,9374.70575599549,5193719.36152216,12680414.505915327
9,0.02,NDY,volume,12,11011.352862602802,9344.273372945243,9700245.251513006,12413276.651471132
9,0.02,NDY,volume,13,11011.352862602798,9234.010227071232,14924126.726707138,12088437.012105618
9,0.02,NDY,volume,14,11011.352862602798,9231.27736573751,14307561.537843894,12005608.805261802
9,0.02,NDY,volume,15,11011.352862602798,9215.02463429168,14433585.253739804,12163175.544519544
9,0.02,NDY,revenue,1,11011.3528626028,14762.79813679414,9495722.009142557,12514539.826952375
9,0.02,NDY,revenue,2,11011.3528626028,13051.19280495152,10315311.456667107,12419109.780399375
9,0.02,NDY,revenue,3,11011.352862602798,11236.597132359142,11447194.42433165,12392696.661034027
9,0.02,NDY,revenue,4,11011.3528626028,10092.472474289649,13539817.816359416,12352874.881514985
9,0.02,NDY,revenue,5,11011.352862602798,8880.893382019893,15422656.882894564,12328118.671153236
9,0.02,NDY,revenue,6,11011.3528626028,9033.358255076313,15088218.635503273,12297782.228074245
9,0.02,NDY,revenue,7,11011.352862602798,9106.455740071053,15027009.144233268,12246666.998844344
9,0.02,NDY,revenue,8,11011.3528626028,9546.372099997256,14197210.958960589,12227016.812165156
9,0.02,NDY,revenue,9,11011.352862602804,9502.538377573323,12022889.907229228,12204092.236585466
9,0.02,NDY,revenue,10,11011.352862602802,9145.660349674345,9601808.191773582,12116250.729094233
9,0.02,NDY,revenue,11,11011.352862602802,9328.124142768975,5193719.36152216,12100794.308476042
9,0.02,NDY,revenue,12,11011.352862602802,8997.21377291754,9700245.251513006,12087865.38730625
9,0.02,NDY,revenue,13,11011.352862602798,8920.17716263751,14924126.726707138,12088592.20575793
9,0.02,NDY,revenue,14,11011.352862602798,9223.275908454172,14307561.537843894,12078528.778520215
9,0.02,NDY,revenue,15,11011.352862602798,9129.078171119396,14433585.253739804,12051568.675680943
9,0.02,-10%,volume,1,14840.401575380894,14840.401575380894,12779415.985024871,12779415.985024871
9,0.02,-10%,volume,2,13356.361417842812,13348.352248048646,12655580.757326856,12634595.81417428
9,0.02,-10%,volume,3,12020.725276058532,11980.735364249167,13337059.412254276,13414791.95064563
